Units: EU
Ref Chan:Resp Chan	0-Z:0-Z
Channel Name	I2
Channel Comment	

Time	 Real

Units:
sec	g
0.0000000000000e+000	        -26.9018
7.8125000000000e-005	        20.95356
1.5625000000000e-004	        47.56064
2.3437500000000e-004	        21.13869
3.1250000000000e-004	        26.53008
3.9062500000000e-004	        12.76495
4.6875000000000e-004	       -15.68831
5.4687500000000e-004	       -45.80461
6.2500000000000e-004	        -29.9719
7.0312500000000e-004	     0.006373361
7.8125000000000e-004	     0.006373361
8.5937500000000e-004	        10.94893
9.3750000000000e-004	       -1.575621
1.0156250000000e-003	        -5.20847
1.0937500000000e-003	        -14.0824
1.1718750000000e-003	       -7.234307
1.2500000000000e-003	        8.532262
1.3281250000000e-003	        24.06285
1.4062500000000e-003	        18.86475
1.4843750000000e-003	       -9.928763
1.5625000000000e-003	       -24.13331
1.6406250000000e-003	       -46.36513
1.7187500000000e-003	       -53.45417
1.7968750000000e-003	       -13.40672
1.8750000000000e-003	        16.15898
1.9531250000000e-003	        39.63503
2.0312500000000e-003	          74.244
2.1093750000000e-003	        29.68506
2.1875000000000e-003	       -10.45277
2.2656250000000e-003	       -39.48827
2.3437500000000e-003	       -91.21025
2.4218750000000e-003	       -78.89875
2.5000000000000e-003	       -24.75276
2.5781250000000e-003	         35.4067
2.6562500000000e-003	        80.91189
2.7343750000000e-003	        84.27082
2.8125000000000e-003	         54.2013
2.8906250000000e-003	       -1.723712
2.9687500000000e-003	       -61.34588
3.0468750000000e-003	       -103.7719
3.1250000000000e-003	       -78.13955
3.2031250000000e-003	       -34.89678
3.2812500000000e-003	        53.96483
3.3593750000000e-003	        100.8696
3.4375000000000e-003	        68.73824
3.5156250000000e-003	        80.91512
3.5937500000000e-003	       -16.24634
3.6718750000000e-003	       -52.56087
3.7500000000000e-003	       -104.1567
3.8281250000000e-003	       -67.12936
3.9062500000000e-003	       -30.48294
3.9843750000000e-003	        72.17162
4.0625000000000e-003	        77.88128
4.1406250000000e-003	        49.37136
4.2187500000000e-003	        77.10961
4.2968750000000e-003	       -18.16279
4.3750000000000e-003	       -42.21107
4.4531250000000e-003	       -102.5966
4.5312500000000e-003	       -51.86817
4.6093750000000e-003	       -14.86799
4.6875000000000e-003	        60.92215
4.7656250000000e-003	        38.86995
4.8437500000000e-003	        34.25993
4.9218750000000e-003	        35.72746
5.0000000000000e-003	       -2.965053
5.0781250000000e-003	        -41.3866
5.1562500000000e-003	       -64.05218
5.2343750000000e-003	       -30.80707
5.3125000000000e-003	        11.21915
5.3906250000000e-003	        17.69674
5.4687500000000e-003	        9.990775
5.5468750000000e-003	        2.156657
5.6250000000000e-003	       -0.221255
5.7031250000000e-003	       -5.652534
5.7812500000000e-003	       -18.23368
5.8593750000000e-003	       -5.133737
5.9375000000000e-003	         20.0153
6.0156250000000e-003	        8.121298
6.0937500000000e-003	       -6.189568
6.1718750000000e-003	       -25.58149
6.2500000000000e-003	       -31.04367
6.3281250000000e-003	       -37.60539
6.4062500000000e-003	      -0.5531617
6.4843750000000e-003	        14.69596
6.5625000000000e-003	        39.91342
6.6406250000000e-003	        51.46151
6.7187500000000e-003	        7.099049
6.7968750000000e-003	        -14.2827
6.8750000000000e-003	       -52.10395
6.9531250000000e-003	       -84.68635
7.0312500000000e-003	       -50.68523
7.1093750000000e-003	        2.935694
7.1875000000000e-003	        44.95403
7.2656250000000e-003	        73.15144
7.3437500000000e-003	        71.46399
7.4218750000000e-003	        18.64556
7.5000000000000e-003	       -19.07087
7.5781250000000e-003	       -83.06662
7.6562500000000e-003	       -100.3491
7.7343750000000e-003	       -52.15486
7.8125000000000e-003	       -3.075645
7.8906250000000e-003	        82.94678
7.9687500000000e-003	        84.93933
8.0468750000000e-003	        74.43433
8.1250000000000e-003	        38.04646
8.2031250000000e-003	       -35.20081
8.2812500000000e-003	        -84.9984
8.3593750000000e-003	       -98.95918
8.4375000000000e-003	       -50.27961
8.5156250000000e-003	        7.314528
8.5937500000000e-003	        105.8839
8.6718750000000e-003	        49.17332
8.7500000000000e-003	        83.59781
8.8281250000000e-003	        30.63886
8.9062500000000e-003	       -32.80419
8.9843750000000e-003	       -76.29898
9.0625000000000e-003	       -93.79949
9.1406250000000e-003	       -37.02099
9.2187500000000e-003	        16.74391
9.2968750000000e-003	        87.03044
9.3750000000000e-003	        29.47062
9.4531250000000e-003	        61.84269
9.5312500000000e-003	        12.41298
9.6093750000000e-003	       -20.78804
9.6875000000000e-003	       -77.76083
9.7656250000000e-003	       -69.50381
9.8437500000000e-003	       -20.88093
9.9218750000000e-003	        31.67993
1.0000000000000e-002	        35.99168
1.0078125000000e-002	        19.87074
1.0156250000000e-002	        13.15317
1.0234375000000e-002	        1.096886
1.0312500000000e-002	       -22.09416
1.0390625000000e-002	       -41.26771
1.0468750000000e-002	       -16.72126
1.0546875000000e-002	         13.6839
1.0625000000000e-002	        17.64242
1.0703125000000e-002	        1.654843
1.0781250000000e-002	       -12.97412
1.0859375000000e-002	       -22.62928
1.0937500000000e-002	        -19.6743
1.1015625000000e-002	       -15.94862
1.1093750000000e-002	        12.78773
1.1171875000000e-002	        26.66736
1.1250000000000e-002	        38.42633
1.1328125000000e-002	        1.829124
1.1406250000000e-002	       -15.24445
1.1484375000000e-002	       -48.76542
1.1562500000000e-002	       -69.79284
1.1640625000000e-002	       -31.19922
1.1718750000000e-002	        9.747459
1.1796875000000e-002	         37.2913
1.1875000000000e-002	        71.70697
1.1953125000000e-002	        50.08504
1.2031250000000e-002	        1.193196
1.2109375000000e-002	       -25.10437
1.2187500000000e-002	       -88.17497
