Units: EU
Ref Chan:Resp Chan	0-Z:0-Z
Channel Name	I1 : I1
Channel Comment	 : 

Frequency	 Real

Units:
Hz	g
0.0000000000000e+000	        10.31971
1.5625000000000e+000	       -2.065063
3.1250000000000e+000	        8.625486
4.6875000000000e+000	       -2.883727
6.2500000000000e+000	       -2.056716
7.8125000000000e+000	      -0.8570189
9.3750000000000e+000	       -1.110628
1.0937500000000e+001	       -2.032415
1.2500000000000e+001	        1.670664
1.4062500000000e+001	      -0.3566433
1.5625000000000e+001	      -0.9778682
1.7187500000000e+001	        0.418819
1.8750000000000e+001	       0.6285504
2.0312500000000e+001	      -0.4082185
2.1875000000000e+001	       0.3860228
2.3437500000000e+001	      -0.4315573
2.5000000000000e+001	      -0.4886927
2.6562500000000e+001	       0.4067956
2.8125000000000e+001	     -0.06531311
2.9687500000000e+001	   -0.0001445629
3.1250000000000e+001	        0.466113
3.2812500000000e+001	      -0.5875134
3.4375000000000e+001	       0.3586012
3.5937500000000e+001	     -0.01258177
3.7500000000000e+001	       0.1407094
3.9062500000000e+001	        0.010294
4.0625000000000e+001	       0.0206542
4.2187500000000e+001	       -0.332924
4.3750000000000e+001	      0.03430053
4.5312500000000e+001	     -0.01497464
4.6875000000000e+001	       0.1125395
4.8437500000000e+001	       0.3252443
5.0000000000000e+001	      -0.1523174
5.1562500000000e+001	      -0.2933996
5.3125000000000e+001	     -0.03902127
5.4687500000000e+001	     -0.02826387
5.6250000000000e+001	      -0.3045361
5.7812500000000e+001	       0.2960421
5.9375000000000e+001	       0.4506152
6.0937500000000e+001	      -0.3535424
6.2500000000000e+001	       0.4756227
6.4062500000000e+001	    -0.007708401
6.5625000000000e+001	      -0.5172104
6.7187500000000e+001	      0.01757548
6.8750000000000e+001	      -0.0174712
7.0312500000000e+001	       0.4705637
7.1875000000000e+001	      -0.0314993
7.3437500000000e+001	       0.1526565
7.5000000000000e+001	      -0.1484346
7.6562500000000e+001	      -0.1529963
7.8125000000000e+001	     -0.08805652
7.9687500000000e+001	      0.04882953
8.1250000000000e+001	      0.01019904
8.2812500000000e+001	      -0.1113446
8.4375000000000e+001	      -0.0518604
8.5937500000000e+001	     -0.05294153
8.7500000000000e+001	     -0.05064552
8.9062500000000e+001	       0.2389027
9.0625000000000e+001	      0.05858476
9.2187500000000e+001	      -0.3243776
9.3750000000000e+001	      -0.1174223
9.5312500000000e+001	     -0.05082944
9.6875000000000e+001	       0.2469234
9.8437500000000e+001	       0.1618602
1.0000000000000e+002	     -0.06583224
1.0156250000000e+002	        0.125133
1.0312500000000e+002	     -0.00495149
1.0468750000000e+002	       0.0608465
