,t,y
0,4.062493750000001,-1.1796043164742915e-05
1,4.06259375,0.0004133015072259
2,4.06269375,-0.0001887179510516
3,4.06279375,0.0020947761614336
4,4.062893750000001,0.0082197162159386
5,4.06299375,0.0061694341148109
6,4.06309375,0.007528279072328
7,4.06319375,0.0046161330817742
8,4.063293750000001,0.0061963392983997
9,4.06339375,0.0049359672226043
10,4.06349375,0.0049834295062225
11,4.06359375,0.004356751163254
12,4.0636937500000005,0.0052995130537362
13,4.06379375,0.0067034208433525
14,4.06389375,0.0053474731982036
15,4.063993750000001,0.0066173534601649
16,4.0640937500000005,0.0043281263067871
17,4.06419375,0.0045021371160388
18,4.06429375,0.0031371855846132
19,4.064393750000001,0.0035086650999071
20,4.0644937500000005,0.002864586802465
21,4.06459375,0.0043610358939445
22,4.06469375,0.0036199782577997
23,4.064793750000001,0.0053224543963484
24,4.06489375,0.004871046590046
25,4.06499375,0.0062759476290746
26,4.06509375,0.0053405803720822
27,4.065193750000001,0.004207641020817
28,4.06529375,0.0039949562619358
29,4.06539375,0.0027656699184816
30,4.06549375,0.0031127427912057
31,4.065593750000001,0.0023544962326193
32,4.06569375,0.0029044475862546
33,4.06579375,0.0037761999221116
34,4.065893750000001,0.0041469751013171
35,4.0659937500000005,0.0035277328157116
36,4.06609375,0.0050605498742706
37,4.06619375,0.0047650180344457
38,4.066293750000001,0.0048336479066609
39,4.0663937500000005,0.0049419840358974
40,4.06649375,0.0033926019953184
41,4.06659375,0.0046661073607689
42,4.066693750000001,0.0033060470925216
43,4.06679375,0.004599100996685
44,4.06689375,0.0030457767831009
45,4.06699375,0.0031132179543605
46,4.067093750000001,0.0032000954084306
47,4.06719375,0.0034798860484155
48,4.06729375,0.0038057033590361
49,4.06739375,0.0044877026932624
50,4.067493750000001,0.0049405200924837
51,4.06759375,0.0049804412747153
52,4.06769375,0.005323823207816
53,4.067793750000001,0.0057463237990898
54,4.0678937500000005,0.0060027409481095
55,4.06799375,0.0060488015415065
56,4.06809375,0.0056421619262455
57,4.068193750000001,0.0055233465274059
58,4.0682937500000005,0.0061745617257225
59,4.06839375,0.0059341140818009
60,4.06849375,0.0057222532300475
61,4.068593750000001,0.0056920238219759
62,4.06869375,0.0062009702936668
63,4.06879375,0.0064646242666024
64,4.06889375,0.0063641211120616
65,4.068993750000001,0.0069667107674733
66,4.06909375,0.0073328353908021
67,4.06919375,0.0078918957155571
68,4.06929375,0.0074217967847392
