,t,y,fft,fftfreq
0,10.56259375,0.00840414418144717,(-0.18586695429777414-0.2537011560718712j),-2499.9565224788835
1,10.56269375,0.0072236495954396355,(-0.041518386077282005+0.042155225662207196j),-2499.7826124599283
2,10.562793749999999,0.006997781754569205,(-0.03194790488931645+0.25482131823888204j),-2499.6087024409735
3,10.562893749999999,0.004260969726772413,(0.3455726446202301+0.04748393522692723j),-2499.4347924220183
4,10.562993749999999,0.00926499964235182,(-0.2092051380324485-0.12288666938225112j),-2499.260882403063
5,10.56309375,0.007990712359819381,(0.21707497896107747-0.04290919968547954j),-2499.0869723841083
6,10.56319375,0.008146082028206459,(-0.06873738691345813+0.103201670216031j),-2498.913062365153
7,10.56329375,0.007061659625262356,(0.11094274035610238-0.08411136326924522j),-2498.739152346198
8,10.56339375,0.008935515964016214,(-0.013374280914419334-0.31362886161673914j),-2498.565242327243
9,10.56349375,0.008731392516435793,(-0.020461960973638435+0.04377315781716391j),-2498.391332308288
10,10.563593749999999,0.008333203332923903,(0.1551220552808603-0.07874236643652435j),-2498.2174222893327
11,10.563693749999999,0.0056816322239603406,(-0.23686719568880682+0.12303502528647096j),-2498.043512270378
12,10.56379375,0.004592437069257036,(-0.042542865953400684+0.05137811796693107j),-2497.8696022514227
13,10.56389375,0.006318257267642775,(-0.058269411566411765+0.01721465061769012j),-2497.6956922324675
14,10.56399375,0.005191524381538436,(0.13609994905914335-0.22260613671625246j),-2497.521782213513
15,10.56409375,0.005960529720740277,(0.12760505166261105-0.12229889609599875j),-2497.3478721945576
16,10.56419375,0.00798842319069469,(0.04348910742467801+0.07275132466941997j),-2497.1739621756024
17,10.56429375,0.008348359797096297,(-0.04970726817971562-0.006435813158607952j),-2497.0000521566476
18,10.564393749999999,0.005110840346018572,(-0.14353198668922332+0.025455209765453554j),-2496.8261421376924
19,10.564493749999999,0.003923822753137972,(-0.2558122266480816+0.07508694863934799j),-2496.6522321187376
20,10.56459375,0.004577925093717121,(0.013487002886196003-0.29111029057111415j),-2496.4783220997824
21,10.56469375,0.0035801944997762383,(0.016051887404368886-0.22476962210411183j),-2496.304412080827
22,10.56479375,0.005760590400952366,(-0.09346699751705054-0.09793815381070058j),-2496.1305020618724
23,10.56489375,0.006026347518675762,(-0.23886278940932493-0.018861093274613355j),-2495.9565920429172
24,10.56499375,0.004984417277184294,(-0.06681742502073706+0.036058451797089844j),-2495.782682023962
25,10.565093749999999,0.006630755004563578,(-0.011518514063480437-0.26840447470044815j),-2495.6087720050073
26,10.565193749999999,0.004916240237096481,(0.03688448953965878-0.3630716604879734j),-2495.434861986052
27,10.565293749999999,0.003176084919739486,(-0.050715236879950124+0.2759216058798567j),-2495.260951967097
28,10.56539375,0.00354891118615405,(0.07799322735807504-0.02198506592317599j),-2495.087041948142
29,10.56549375,0.0014088246047045305,(0.25552445789539374+0.16586161836630897j),-2494.913131929187
30,10.56559375,0.0028681740878236787,(0.08972556306825996-0.09703014385723929j),-2494.7392219102317
31,10.56569375,0.005043051590836494,(-0.03279045094273812+0.03871202219774764j),-2494.565311891277
32,10.56579375,0.0037407670220058684,(-0.07098906575461972-0.06038219639533037j),-2494.3914018723217
33,10.565893749999999,0.004416588954053366,(-0.007358752381286381-0.060667639243800586j),-2494.2174918533665
34,10.565993749999999,0.006529992492936794,(-0.12494520302367837+0.07003642859943407j),-2494.0435818344117
35,10.56609375,0.005881318419747882,(0.3252073954127366+0.014762083271763093j),-2493.8696718154565
36,10.56619375,0.006109132749768129,(-0.29914628219684664-0.12815863514684847j),-2493.6957617965013
37,10.56629375,0.004733113295247313,(-0.048390695858153115+0.23072379007036797j),-2493.5218517775465
38,10.56639375,0.0030213882513328797,(-0.0005274510101967167+0.13397040264256863j),-2493.3479417585913
39,10.56649375,-0.0008211011371846845,(-0.0976690959869067+0.11936527784281226j),-2493.174031739636
40,10.56659375,0.000851296513526241,(0.19386874039431587+0.06960142950111596j),-2493.0001217206814
41,10.566693749999999,0.0031365862775410837,(0.19018336765044894+0.0411428847896793j),-2492.826211701726
42,10.566793749999999,0.005539909975806923,(0.13232015564121832-0.12653466397279836j),-2492.6523016827714
43,10.56689375,0.005117144954973982,(0.11693701257196273-0.1221784131701681j),-2492.478391663816
44,10.56699375,0.006435093068423724,(-0.02731921766258931+0.2676938870169967j),-2492.304481644861
45,10.56709375,0.004429033649757293,(-0.0592715759704513-0.16579063276147477j),-2492.130571625906
46,10.56719375,0.0037387682196102176,(-0.3354252437276654+0.012619129330883133j),-2491.956661606951
47,10.56729375,0.0019541918869884116,(-0.22890917802638888+0.2741258688329434j),-2491.782751587996
48,10.567393749999999,-0.0009473682191401883,(-0.14397532182484002-0.1450146705686255j),-2491.608841569041
49,10.567493749999999,0.0023645686605435114,(-0.02246486318704127-0.07285435446980625j),-2491.434931550086
50,10.567593749999999,0.0026246014737976824,(-0.1926552501255393-0.08437676865954293j),-2491.2610215311306
51,10.56769375,0.005982343824467135,(0.007775071544550474+0.01588049200543615j),-2491.087111512176
52,10.56779375,0.007966590413756023,(0.09826069096734541+0.44179345476909804j),-2490.9132014932206
53,10.56789375,0.00626857591606649,(0.09621315361677428-0.10674962858683776j),-2490.7392914742654
54,10.56799375,0.006555829945271544,(0.11313411532881829-0.04302709947602195j),-2490.5653814553107
55,10.56809375,0.0049168277575431995,(-0.009830949736123348-0.08956844128071434j),-2490.3914714363555
56,10.568193749999999,0.0032295186235771255,(0.09326432592481193-0.025902547761877656j),-2490.2175614174002
57,10.568293749999999,0.001808268243855013,(0.23998626090252428-0.1005302060447815j),-2490.0436513984455
58,10.56839375,0.001925845229553628,(-0.024891798046222276-0.05879003822634653j),-2489.8697413794903
59,10.56849375,0.002895253311809373,(0.17205595827590142+0.328497511326454j),-2489.695831360535
60,10.56859375,0.004090531718972292,(-0.1682741476348956+0.05022701602610268j),-2489.5219213415803
61,10.56869375,0.005304798794985407,(-0.15862059738375864-0.10857008390449072j),-2489.348011322625
62,10.56879375,0.0061612890050546315,(-0.22788762121270667-0.136708928657892j),-2489.1741013036703
63,10.568893749999999,0.007152252118248984,(0.18313509281575183+0.08503534123384113j),-2489.000191284715
