,Unnamed: 0,t,y,fft,fftfreq,fft_plot,fftfreq_plot
0,0,16.562593749999998,0.006239919133904,(0.1510867029371195+0.22332504656633279j),2500.1199980858573,(85.42657255339665+0j),0.0
1,1,16.56269375,0.0075345761791013,(0.22515058331780335+0.08572840581255271j),2500.279995525899,(-0.03425362971671682+0.01815052642513342j),0.6399999999787542
2,2,16.56279375,0.0066103689978797,(0.14493033035389993+0.1262505285488525j),2500.4399929659403,(-0.060656360151751396+0.031169965749756195j),1.2799999999575085
3,3,16.56289375,0.0049393746576445,(-0.2311088342343237-0.19637965705092286j),2500.5999904059813,(0.009660022190859499+0.017835192317011632j),1.9199999999362627
4,4,16.56299375,0.0063578660694662,(-0.10805652713017-0.03854951559229529j),2500.759987846023,(0.0028082307366842155-0.01752437585560299j),2.559999999915017
5,5,16.56309375,0.0047242409487579,(0.18532026154901957+0.07861972974222853j),2500.9199852860643,(-0.02268105867729355-0.002947909454420125j),3.1999999998937714
6,6,16.56319375,0.0058086018274887,(0.005179046631031149+0.0033294543469303464j),2501.0799827261053,(-0.03859115966205022+0.012044884631821798j),3.8399999998725254
7,7,16.56329375,0.0056719402783894,(0.07079596610724408-0.062188792874364685j),2501.239980166147,(-0.01905634263188627-0.030078703198656936j),4.479999999851279
8,8,16.56339375,0.0066215331481024,(-0.0924866055633212-0.02100265424096146j),2501.3999776061883,(-0.06744986521134914-0.010727464999718713j),5.119999999830034
9,9,16.56349375,0.0059516201663352,(0.10966409566346966+0.02861549517783868j),2501.5599750462293,(-0.03459235793817326+0.006219148951103159j),5.759999999808788
10,10,16.56359375,0.0052170305784503,(0.049834118930528054+0.08547749614577775j),2501.7199724862708,(-0.04275399867533605-0.0067170703651785735j),6.399999999787543
11,11,16.56369375,0.0042191332883083,(0.04025004085685603-0.04687575607593962j),2501.879969926312,(-0.0416389879508396-0.028532585630983726j),7.039999999766296
12,12,16.56379375,0.0028746423806196,(0.05531595438991698-0.03618169991672177j),2502.0399673663533,(-0.04821111770201097+0.0011172142759095331j),7.679999999745051
