,Unnamed: 0,t,y,fft,fftfreq,fft_plot,fftfreq_plot
0,0,10.31259375,0.0246258715923847,(-0.17602799469646271-0.1625949636951884j),-4999.942857807564,(119.72533624898287+0j),0.0
1,1,10.31269375,0.0183448136986532,(0.10440091000562511+0.2431051709982845j),-4999.828573399385,(0.03212817767879397-0.000796691757954035j),0.45714285714392255
2,2,10.31279375,0.0029543621061775,(0.10849888874227287+0.14755425017812612j),-4999.714288991207,(-0.05870740400650444+0.061901274195307665j),0.9142857142878451
3,3,10.31289375,-0.0072512330103314,(0.14438068438273793-0.18549318980620177j),-4999.600004583029,(-0.05535286649839871+0.004162743533739133j),1.3714285714317676
4,4,10.31299375,-0.0090507221929319,(-0.18544381289185466-0.17742109547370863j),-4999.48572017485,(0.025213708037432267+0.014987551129267557j),1.8285714285756902
5,5,10.31309375,-0.0147203114677014,(-0.18185533794603673-0.17761710124646385j),-4999.371435766671,(-0.023214463553883014+0.02266675737916478j),2.285714285719613
6,6,10.31319375,-0.0085882220426282,(0.042554960557385155-0.22108936057023088j),-4999.257151358493,(-0.017737731676185406-0.0005625899882957669j),2.742857142863535
7,7,10.31329375,0.00402590281638,(-0.010464289932036408+0.022341606625680455j),-4999.142866950315,(0.021534271846002817+0.033734020331464776j),3.2000000000074578
8,8,10.31339375,0.0208962522640374,(-0.07091779610227644+0.18826005621788305j),-4999.028582542136,(0.002381737193529354-0.011039384830972498j),3.6571428571513804
9,9,10.31349375,0.0191705326687348,(-0.053734702791343354-0.14453295940924568j),-4998.914298133957,(-0.022591732695809996-0.0016386122160667316j),4.114285714295303
10,10,10.31359375,0.0261997054839684,(0.05565173031150828+0.06324671225203503j),-4998.80001372578,(-0.031552663642340634+0.017082011344337067j),4.571428571439226
11,11,10.31369375,0.0090864960531715,(-0.09601950842596087-0.1678345430028169j),-4998.685729317601,(-0.05202452059102616-0.00908150835349636j),5.028571428583148
12,12,10.31379375,0.0091080934691223,(0.2757423845850673+0.12008335432699768j),-4998.571444909422,(-0.011968277554631257+0.0013908365219050534j),5.48571428572707
13,13,10.31389375,-0.0055693989114987,(0.18533022050548426-0.012811040317670525j),-4998.457160501243,(-0.004031339990670346+0.036646560628578434j),5.942857142870993
14,14,10.31399375,-0.010962499289482,(0.233465465134416-0.09608463638380589j),-4998.342876093066,(-0.020487505081850904+0.02823172909025258j),6.4000000000149155
15,15,10.31409375,-0.0175051317787905,(-0.38006067402332605+0.09768911160131333j),-4998.228591684887,(-0.028550205779992163+0.014625106928024566j),6.857142857158839
16,16,10.31419375,-0.0098001767913488,(-0.12443702790489453+0.16040092954067997j),-4998.114307276708,(-0.009572229840482407-0.011943163926681571j),7.314285714302761
17,17,10.31429375,0.0084534693250454,(-0.23988481318718963-0.13415674343005457j),-4998.00002286853,(-0.002892599911058724-0.05402641508500178j),7.771428571446683
18,18,10.31439375,0.0142696747320503,(-0.06645768712452584+0.15567320853822703j),-4997.885738460352,(-0.028519285600889593+0.021923298494638033j),8.228571428590605
19,19,10.31449375,0.0240928452656764,(0.11021886769078315+0.022430529610476237j),-4997.771454052173,(-0.03497552287832437-0.016380145442715183j),8.685714285734528
20,20,10.31459375,0.0195978671718578,(0.17958192972185805+0.034355809609880036j),-4997.657169643994,(0.06257858456607215+0.01716462486191192j),9.142857142878452
21,21,10.31469375,0.0117504515707447,(-0.1817304997001841-0.16988941324345308j),-4997.542885235816,(-0.03670653359005549+0.022597522902144673j),9.600000000022373
22,22,10.314793750000002,0.0028241690712705,(-0.0034662191402030015-0.10565130541115979j),-4997.428600827638,(-0.04333046709848086+0.04056640140255041j),10.057142857166296
23,23,10.31489375,-0.0098185581096572,(-0.11886455107898532-0.00603835956554994j),-4997.314316419459,(-0.018502787413359062+0.00813670137141645j),10.514285714310219
24,24,10.31499375,-0.0114823056819368,(-0.022988758084619736-0.061686435728452865j),-4997.200032011281,(-0.04809371257374595+0.000798833338318497j),10.97142857145414
25,25,10.31509375,-0.0209836550143569,(0.22134077522340537-0.18722275511216824j),-4997.085747603102,(-0.022548697262709305+0.01611188356870412j),11.428571428598064
26,26,10.31519375,0.0015096639444692,(-0.17861433424803577+0.10221924883739758j),-4996.971463194924,(-0.019147384221988417+0.004943055978615406j),11.885714285741987
27,27,10.31529375,0.013815973475146,(-0.3494536169075075-0.06267271436263544j),-4996.857178786745,(-0.012883827498360034+0.051135164834131136j),12.34285714288591
28,28,10.31539375,0.0206776870613963,(0.08028418318504615+0.12521193634759792j),-4996.742894378567,(-0.00590612397106316+0.010342356966222835j),12.800000000029831
29,29,10.31549375,0.0271150825432033,(0.0806374937897124+0.09820748581960573j),-4996.628609970388,(-0.019572799478316943+0.024779477914334935j),13.257142857173754
30,30,10.31559375,0.012579527824149,(-0.3419976542114874-0.09674937689029238j),-4996.51432556221,(-0.03420757544569969+0.031217663339796864j),13.714285714317677
31,31,10.31569375,0.003651758376216,(-0.24413413222518066-0.06686991130392123j),-4996.400041154032,(-0.032987752598491696+0.0025596406452028514j),14.171428571461599
32,32,10.31579375,-0.0083141712910631,(0.08016293567202232+0.030245729998830954j),-4996.285756745853,(-0.015264205397286096+0.0096177021837697j),14.628571428605522
33,33,10.31589375,-0.0076277516537698,(0.09824906793645169+0.08508734746042508j),-4996.1714723376745,(-0.018213762740102613-0.018596473958300247j),15.085714285749445
34,34,10.31599375,-0.0195971492651783,(-0.0034947137826362162+0.2893590445739409j),-4996.057187929496,(0.018665815670511315-0.011940846609687111j),15.542857142893366
35,35,10.31609375,-0.0068887529370995,(0.5080055344432642-0.1595481666377863j),-4995.942903521318,(0.1066721877739649-0.04451026624543514j),16.00000000003729
