,Unnamed: 0,t,y,fft,fftfreq,fft_plot,fftfreq_plot
0,0,5.937493750000001,-1.5948482323058057e-05,(478.1290638654075+1.5903944827755367e-14j),0.0,(119.13927665552296+3.3306690738754696e-15j),0.0
1,1,5.93759375,0.0003121888913433,(-0.2779044273881758+0.4504359235024827j),0.1142844081784586,(-0.10038527335730607+0.0794879899945023j),0.4571219601440905
2,2,5.93769375,-0.0002640133287639,(-0.0955245850786652+0.1767162332854753j),0.2285688163569172,(-0.11000244728081925+0.013113290843507746j),0.914243920288181
3,3,5.93779375,0.001386752770133,(-0.06716277426981009+0.13815329849300234j),0.3428532245353758,(-0.02253979643606365+0.005770279210319221j),1.3713658804322715
4,4,5.937893750000001,0.0061431157007125,(-0.04955411821000658+0.10175000989324309j),0.4571376327138344,(-0.06746594284810033+0.02225668416252389j),1.828487840576362
5,5,5.93799375,0.0012048098984775,(-0.06918798867685973+0.21328372766205314j),0.571422040892293,(-0.03544498358696107-0.009340303027484955j),2.2856098007204526
6,6,5.93809375,-0.0014893073471894,(-0.030831457109507392-0.06874979915308514j),0.6857064490707516,(-0.06297932982927887+0.03936586485385518j),2.742731760864543
7,7,5.93819375,-0.0025168586644402,(0.055602002065319185+0.021570611316096527j),0.7999908572492102,(-0.07094201092714542+0.01006649735407068j),3.1998537210086337
8,8,5.938293750000001,-0.0018419656570126,(-0.06588742874969482+0.11969691358488149j),0.9142752654276688,(-0.08481447631458211+0.006941063439291025j),3.656975681152724
9,9,5.93839375,0.006745516377344,(-0.05448515216571719+0.07208126027207956j),1.028559673606127,(-0.12467727032076892-0.007132529867184557j),4.114097641296815
10,10,5.93849375,0.0121195190912538,(-0.006107634813323475+0.06634511533174377j),1.142844081784586,(-0.06313822631661763+0.038655767684040054j),4.571219601440905
11,11,5.938593750000001,0.0131007884838042,(-0.049488380760280185+0.14544339451404217j),1.2571284899630446,(-0.07713149505256257+0.007693665366893136j),5.028341561584996
12,12,5.9386937500000005,0.0106379635071404,(0.051443574425979535+0.0381036181446817j),1.3714128981415032,(-0.06384824649720085+0.015378000430121141j),5.485463521729086
13,13,5.93879375,0.006696055624578,(-0.014168571224938082-0.13434873130464664j),1.485697306319962,(-0.054970114122414926-0.01677297055802408j),5.942585481873176
14,14,5.93889375,0.0021302133179362,(-0.0440498758450805+0.08711268572469374j),1.5999817144984203,(-0.09458310559087134+0.003198175264715759j),6.3997074420172675
15,15,5.938993750000001,-0.0013302332246205,(-0.006936350698379054-0.03032542546745069j),1.714266122676879,(-0.08122175905586153+0.00981903131724294j),6.856829402161358
16,16,5.9390937500000005,-0.0038796137193778,(0.05786726568832568+0.08796798525854939j),1.8285505308553376,(-0.05010561647869279-0.015141255558182354j),7.313951362305448
17,17,5.93919375,-0.0048244539938309,(-0.011884484960446452+0.045954545895085984j),1.942834939033796,(-0.11249792922951511+0.018195542956756995j),7.7710733224495385
18,18,5.93929375,0.0045812267617552,(-0.07810873169496867+0.04864867247188219j),2.057119347212254,(-0.10017246382175572-0.022334396374448263j),8.22819528259363
19,19,5.939393750000001,0.0097240900925989,(0.007280214385443629+0.0671460581980127j),2.1714037553907133,(-0.08714699188162935-0.0013847991229150565j),8.68531724273772
20,20,5.9394937500000005,0.0139343902470539,(0.008223401513777729-0.017784156949986245j),2.285688163569172,(-0.1504137533292527+0.00033897709436124003j),9.14243920288181
