,Unnamed: 0,t,y,fft,fftfreq,fft_plot,fftfreq_plot
0,0,15.54699375,0.0020776769897883,(-0.4137815046269554+0.1264203119042085j),-2499.822228548811,(38.64079589859129+0j),0.0
1,1,15.54709375,0.0022636536592556,(0.15056633662626118+0.07619074755330256j),-2499.4666856347803,(0.016979662803652165+0.016971645012140962j),1.4222727919248053
2,2,15.54719375,0.005185428208849,(0.38798365502221155+0.17957876759926794j),-2499.1111427207497,(-0.01580207087591821+0.005145384591362259j),2.8445455838496105
3,3,15.54729375,0.0055820642212815,(-0.26896237423194547+0.053943648055485044j),-2498.75559980672,(0.0035179782465467654+0.013424617321341516j),4.266818375774416
4,4,15.54739375,0.0055338311043262,(-0.0628047243677921+0.007060635503509379j),-2498.400056892689,(-0.018429988236119476+0.010884249756728772j),5.689091167699221
5,5,15.54749375,0.0056320974309882,(0.12843946186839186-0.4502342564852537j),-2498.0445139786584,(-0.0008511067499412852-0.006449247070980241j),7.111363959624026
6,6,15.54759375,0.0045911304599394,(-0.03687601199358755-0.10407304775752554j),-2497.688971064628,(-0.0019097176559473546-0.0010511147437935603j),8.533636751548832
7,7,15.54769375,0.0040160264377054,(0.02555218167494671+0.07149945485645165j),-2497.333428150597,(0.011674785800070621-1.704704082456515e-05j),9.955909543473638
8,8,15.54779375,0.0033591942416485,(0.0690937690944072-0.08878744552780464j),-2496.977885236566,(-0.0016568295447096362-0.006467376626717369j),11.378182335398442
9,9,15.54789375,0.0028627157712724,(0.32730515955941447+0.01946650492055224j),-2496.622342322536,(0.004597835162210025+0.005780890577043637j),12.800455127323247
10,10,15.54799375,0.0034217418902543,(-0.06021426711836751+0.6196977527923595j),-2496.266799408505,(0.008555233084079985-0.005320068739926768j),14.222727919248053
11,11,15.54809375,0.0049137492832537,(0.37136538139235975-0.4634825558777057j),-2495.911256494475,(0.0039836522760386735-0.025065951722268314j),15.645000711172859
12,12,15.54819375,0.0051042287625223,(0.04170142927890152-0.27084969637061107j),-2495.5557135804443,(-0.008095515326902052+0.004249935711077913j),17.067273503097663
13,13,15.54829375,0.0036597022515316,(-0.43144951554313316-0.295001189103609j),-2495.2001706664137,(0.00816443798867787-0.00906665916615273j),18.489546295022468
14,14,15.54839375,0.0044619578392982,(-0.16857381650157122+0.18460033017637417j),-2494.8446277523835,(-0.017895157903464194-0.02312663392890935j),19.911819086947276
