Units: EU
Ref Chan:Resp Chan	0-Z:0-Z
Channel Name	I1 : I1
Channel Comment	 : 

Frequency	 Real

Units:
Hz	g
0.0000000000000e+000	        4.739285
1.5625000000000e+000	        5.084451
3.1250000000000e+000	        1.490448
4.6875000000000e+000	       0.6888001
6.2500000000000e+000	       0.3936101
7.8125000000000e+000	        0.255002
9.3750000000000e+000	       0.1786831
1.0937500000000e+001	       0.1328571
1.2500000000000e+001	       0.1028222
1.4062500000000e+001	      0.08240392
1.5625000000000e+001	       0.0674399
1.7187500000000e+001	      0.05652739
1.8750000000000e+001	      0.04837307
2.0312500000000e+001	      0.04180105
2.1875000000000e+001	      0.03672873
2.3437500000000e+001	      0.03255432
2.5000000000000e+001	      0.02912322
2.6562500000000e+001	      0.02749953
2.8125000000000e+001	      0.02378911
2.9687500000000e+001	      0.02317403
3.1250000000000e+001	      0.02025206
3.2812500000000e+001	      0.01878252
3.4375000000000e+001	      0.01753867
3.5937500000000e+001	      0.01635159
3.7500000000000e+001	      0.01543498
3.9062500000000e+001	      0.01453863
4.0625000000000e+001	      0.01373506
4.2187500000000e+001	      0.01327043
4.3750000000000e+001	      0.01254222
4.5312500000000e+001	      0.01189994
4.6875000000000e+001	      0.01150349
4.8437500000000e+001	      0.01097723
5.0000000000000e+001	      0.01056464
5.1562500000000e+001	      0.01025896
5.3125000000000e+001	     0.009927841
5.4687500000000e+001	     0.009734884
5.6250000000000e+001	     0.009352055
5.7812500000000e+001	     0.009130733
5.9375000000000e+001	     0.008681977
6.0937500000000e+001	     0.008572471
6.2500000000000e+001	     0.008451032
6.4062500000000e+001	     0.008200958
6.5625000000000e+001	     0.008099634
6.7187500000000e+001	     0.007777424
6.8750000000000e+001	     0.007738575
7.0312500000000e+001	     0.007326346
7.1875000000000e+001	     0.007547378
7.3437500000000e+001	     0.007328571
7.5000000000000e+001	     0.007206802
7.6562500000000e+001	     0.007122103
7.8125000000000e+001	      0.00713777
7.9687500000000e+001	     0.009268807
8.1250000000000e+001	     0.006418602
8.2812500000000e+001	     0.006650939
8.4375000000000e+001	     0.006167696
8.5937500000000e+001	     0.006864234
8.7500000000000e+001	     0.006615321
8.9062500000000e+001	     0.006432625
9.0625000000000e+001	     0.006474423
9.2187500000000e+001	     0.006198846
9.3750000000000e+001	     0.005909672
9.5312500000000e+001	     0.006219156
9.6875000000000e+001	     0.005840669
9.8437500000000e+001	     0.005779896
1.0000000000000e+002	      0.00614552
1.0156250000000e+002	     0.005961577
1.0312500000000e+002	     0.005858686
1.0468750000000e+002	     0.005712784
1.0625000000000e+002	     0.005743988
