Units: EU
Ref Chan:Resp Chan	0-Z:0-Z
Channel Name	I1
Channel Comment	

Time	 Real

Units:
sec	g
0.0000000000000e+000	        7.099421
1.5625000000000e-004	        -93.2728
3.1250000000000e-004	         33.5481
4.6875000000000e-004	        111.8968
6.2500000000000e-004	        34.33614
7.8125000000000e-004	       -95.10745
9.3750000000000e-004	        8.878297
1.0937500000000e-003	        110.5154
1.2500000000000e-003	        51.44221
1.4062500000000e-003	       -82.70614
1.5625000000000e-003	       -82.70614
1.7187500000000e-003	       -9.960731
1.8750000000000e-003	        105.7985
2.0312500000000e-003	        67.09755
2.1875000000000e-003	       -75.54399
2.3437500000000e-003	        100.0029
2.5000000000000e-003	        80.90704
2.6562500000000e-003	       -73.66238
2.8125000000000e-003	       -54.44461
2.9687500000000e-003	        91.13971
3.1250000000000e-003	        95.04865
3.2812500000000e-003	       -60.48897
3.4375000000000e-003	       -88.66139
3.5937500000000e-003	        73.85742
3.7500000000000e-003	        108.1806
3.9062500000000e-003	       -25.68106
4.0625000000000e-003	       -121.8516
4.2187500000000e-003	        45.53761
4.3750000000000e-003	        112.8664
4.5312500000000e-003	        18.64483
4.6875000000000e-003	       -128.8262
4.8437500000000e-003	        5.701077
5.0000000000000e-003	        111.4873
5.1562500000000e-003	        56.12779
5.3125000000000e-003	        -110.477
5.4687500000000e-003	       -29.93536
5.6250000000000e-003	         104.387
5.7812500000000e-003	        78.53562
5.9375000000000e-003	       -77.52424
6.0937500000000e-003	       -53.10469
6.2500000000000e-003	        93.45827
6.4062500000000e-003	        91.46299
6.5625000000000e-003	       -51.52402
6.7187500000000e-003	        -66.7136
6.8750000000000e-003	        81.57906
7.0312500000000e-003	        99.68801
7.1875000000000e-003	       -34.35726
7.3437500000000e-003	       -80.96031
7.5000000000000e-003	        67.81621
7.6562500000000e-003	        106.8339
7.8125000000000e-003	       -9.688601
7.9687500000000e-003	       -96.92337
8.1250000000000e-003	        46.71654
8.2812500000000e-003	         111.041
8.4375000000000e-003	         18.0981
8.5937500000000e-003	       -104.6966
8.7500000000000e-003	        19.07123
8.9062500000000e-003	        110.4106
9.0625000000000e-003	         48.6507
9.2187500000000e-003	        -97.4686
9.3750000000000e-003	       -12.85684
9.5312500000000e-003	        105.5996
9.6875000000000e-003	        72.19459
9.8437500000000e-003	       -71.97877
1.0000000000000e-002	        -38.6271
