Units: EU
Ref Chan:Resp Chan	0-Z:0-Z
Channel Name	I2
Channel Comment	

Time	 Real

Units:
sec	g
0.0000000000000e+000	        29.87555
1.5625000000000e-004	        29.85268
3.1250000000000e-004	        29.83193
4.6875000000000e-004	        29.81067
6.2500000000000e-004	        29.79038
7.8125000000000e-004	        29.76968
9.3750000000000e-004	        29.75095
1.0937500000000e-003	        29.72886
1.2500000000000e-003	        29.70677
1.4062500000000e-003	        29.68884
1.5625000000000e-003	        29.68884
1.7187500000000e-003	        29.66795
1.8750000000000e-003	        29.64646
2.0312500000000e-003	        29.62324
2.1875000000000e-003	         29.6022
2.3437500000000e-003	        29.56211
2.5000000000000e-003	         29.5408
2.6562500000000e-003	        29.52191
2.8125000000000e-003	        29.50171
2.9687500000000e-003	        29.48116
3.1250000000000e-003	        29.46258
3.2812500000000e-003	        29.44387
3.4375000000000e-003	        29.42763
3.5937500000000e-003	        29.40926
3.7500000000000e-003	        29.38743
3.9062500000000e-003	        29.36826
4.0625000000000e-003	        29.34829
4.2187500000000e-003	        29.32928
4.3750000000000e-003	        29.31104
4.5312500000000e-003	        29.28964
4.6875000000000e-003	        29.26873
4.8437500000000e-003	        29.24486
5.0000000000000e-003	        29.22002
5.1562500000000e-003	        29.19721
5.3125000000000e-003	        29.17833
5.4687500000000e-003	        29.15924
5.6250000000000e-003	        29.14021
5.7812500000000e-003	        29.12102
5.9375000000000e-003	         29.1006
6.0937500000000e-003	        29.08165
6.2500000000000e-003	        29.06158
6.4062500000000e-003	        29.03933
6.5625000000000e-003	        29.01774
6.7187500000000e-003	        28.99617
6.8750000000000e-003	        28.97744
7.0312500000000e-003	        28.95683
7.1875000000000e-003	        28.93861
7.3437500000000e-003	        28.91943
7.5000000000000e-003	        28.90158
7.6562500000000e-003	        28.88413
7.8125000000000e-003	        28.86316
7.9687500000000e-003	        28.84307
8.1250000000000e-003	        28.82385
8.2812500000000e-003	        28.80501
8.4375000000000e-003	        28.78463
8.5937500000000e-003	        28.76342
8.7500000000000e-003	        28.74049
8.9062500000000e-003	        28.71648
9.0625000000000e-003	        28.69553
9.2187500000000e-003	        28.67524
9.3750000000000e-003	        28.65509
9.5312500000000e-003	        28.63211
9.6875000000000e-003	        28.60783
9.8437500000000e-003	          28.588
1.0000000000000e-002	        28.57115
1.0156250000000e-002	        28.55697
1.0312500000000e-002	        28.54042
1.0468750000000e-002	          28.523
1.0625000000000e-002	        28.50575
1.0781250000000e-002	        28.48368
1.0937500000000e-002	        28.46228
1.1093750000000e-002	        28.44209
1.1250000000000e-002	        28.42415
1.1406250000000e-002	        28.40611
1.1562500000000e-002	        28.38608
1.1718750000000e-002	        28.36581
1.1875000000000e-002	        28.34497
1.2031250000000e-002	         28.3234
1.2187500000000e-002	        28.30163
1.2343750000000e-002	        28.27994
1.2500000000000e-002	        28.26095
1.2656250000000e-002	        28.24252
1.2812500000000e-002	        28.22467
1.2968750000000e-002	        28.20552
1.3125000000000e-002	        28.18763
1.3281250000000e-002	        28.16834
1.3437500000000e-002	         28.1459
1.3593750000000e-002	         28.1272
1.3750000000000e-002	         28.1081
1.3906250000000e-002	        28.08739
1.4062500000000e-002	        28.06813
1.4218750000000e-002	        28.04713
1.4375000000000e-002	        28.02772
1.4531250000000e-002	        28.00782
1.4687500000000e-002	        27.98866
1.4843750000000e-002	        27.97254
1.5000000000000e-002	        27.95595
1.5156250000000e-002	         27.9382
1.5312500000000e-002	        27.91806
1.5468750000000e-002	        27.89745
1.5625000000000e-002	        27.87846
1.5781250000000e-002	        27.86034
1.5937500000000e-002	        27.84491
1.6093750000000e-002	         27.8267
1.6250000000000e-002	         27.8069
1.6406250000000e-002	        27.78884
1.6562500000000e-002	        27.76946
1.6718750000000e-002	        27.74909
1.6875000000000e-002	        27.72894
1.7031250000000e-002	        27.71087
1.7187500000000e-002	        27.69081
1.7343750000000e-002	         27.6671
1.7500000000000e-002	        27.64567
1.7656250000000e-002	        27.62266
1.7812500000000e-002	        27.60145
1.7968750000000e-002	        27.58161
1.8125000000000e-002	        27.56653
1.8281250000000e-002	        27.55265
1.8437500000000e-002	        27.53746
1.8593750000000e-002	         27.5164
1.8750000000000e-002	        27.49248
1.8906250000000e-002	         27.4702
1.9062500000000e-002	        27.44908
1.9218750000000e-002	        27.42959
1.9375000000000e-002	         27.4123
1.9531250000000e-002	        27.39377
1.9687500000000e-002	        27.37499
1.9843750000000e-002	        27.35442
2.0000000000000e-002	        27.33826
2.0156250000000e-002	        27.32319
2.0312500000000e-002	        27.30491
2.0468750000000e-002	         27.2852
2.0625000000000e-002	        27.26878
2.0781250000000e-002	        27.25061
2.0937500000000e-002	        27.22929
2.1093750000000e-002	        27.21016
2.1250000000000e-002	        27.19067
2.1406250000000e-002	        27.17151
2.1562500000000e-002	        27.15026
2.1718750000000e-002	        27.13067
2.1875000000000e-002	        27.11428
2.2031250000000e-002	        27.09392
2.2187500000000e-002	        27.07558
2.2343750000000e-002	        27.05851
2.2500000000000e-002	        27.03907
2.2656250000000e-002	        27.01944
2.2812500000000e-002	        26.99829
2.2968750000000e-002	        26.97878
2.3125000000000e-002	        26.96075
2.3281250000000e-002	        26.94025
2.3437500000000e-002	        26.92399
2.3593750000000e-002	        26.90647
2.3750000000000e-002	        26.88769
2.3906250000000e-002	        26.87212
2.4062500000000e-002	         26.8552
2.4218750000000e-002	        26.83653
2.4375000000000e-002	        26.81804
2.4531250000000e-002	        26.79768
2.4687500000000e-002	        26.77921
2.4843750000000e-002	        26.76311
2.5000000000000e-002	        26.74533
2.5156250000000e-002	        26.72889
