Units: EU
Ref Chan:Resp Chan	0-Z:0-Z
Channel Name	I1 : I1
Channel Comment	 : 

Frequency	 Real

Units:
Hz	g
0.0000000000000e+000	        0.539728
7.8125000000000e-001	       0.1389765
1.5625000000000e+000	      0.05144861
2.3437500000000e+000	      0.02534271
3.1250000000000e+000	      0.01588076
3.9062500000000e+000	      0.01010866
4.6875000000000e+000	     0.006975217
5.4687500000000e+000	     0.005064966
6.2500000000000e+000	     0.003746714
7.0312500000000e+000	      0.00253228
7.8125000000000e+000	     0.003061346
8.5937500000000e+000	     0.002181694
9.3750000000000e+000	     0.001979824
1.0156250000000e+001	     0.001664972
1.0937500000000e+001	     0.001570251
1.1718750000000e+001	     0.001478925
1.2500000000000e+001	    0.0006347966
1.3281250000000e+001	     0.001069175
1.4062500000000e+001	    0.0008847178
1.4843750000000e+001	    0.0005396993
1.5625000000000e+001	    0.0006822059
1.6406250000000e+001	    0.0006784686
1.7187500000000e+001	    0.0005935114
1.7968750000000e+001	    0.0006060747
1.8750000000000e+001	    0.0006874579
1.9531250000000e+001	    0.0006065686
2.0312500000000e+001	    0.0006489381
2.1093750000000e+001	    0.0006131382
2.1875000000000e+001	    0.0003993106
2.2656250000000e+001	    0.0004257715
2.3437500000000e+001	    0.0004998829
2.4218750000000e+001	  -1.270051e-005
2.5000000000000e+001	     0.000169536
2.5781250000000e+001	      0.00012179
2.6562500000000e+001	    0.0004190776
2.7343750000000e+001	    0.0001222938
2.8125000000000e+001	    0.0003047549
2.8906250000000e+001	    0.0003387795
2.9687500000000e+001	    0.0002018255
3.0468750000000e+001	    0.0002242787
3.1250000000000e+001	    0.0005974578
3.2031250000000e+001	  -4.007353e-005
3.2812500000000e+001	    0.0001449274
3.3593750000000e+001	   3.532534e-005
3.4375000000000e+001	    0.0005335107
3.5156250000000e+001	    0.0002036235
3.5937500000000e+001	    0.0004465585
3.6718750000000e+001	    0.0002019975
3.7500000000000e+001	    0.0002617586
3.8281250000000e+001	    0.0001639969
3.9062500000000e+001	    0.0002999683
3.9843750000000e+001	  -3.126259e-005
4.0625000000000e+001	    0.0003879559
4.1406250000000e+001	    0.0003684883
4.2187500000000e+001	     0.000115162
4.2968750000000e+001	    0.0001265521
4.3750000000000e+001	    0.0001359986
4.4531250000000e+001	  -6.098053e-005
4.5312500000000e+001	    7.70156e-005
4.6093750000000e+001	    0.0003637751
4.6875000000000e+001	    0.0001286063
4.7656250000000e+001	     0.000190555
4.8437500000000e+001	    0.0002789185
4.9218750000000e+001	    0.0003010229
5.0000000000000e+001	    0.0004709124
5.0781250000000e+001	   4.889746e-005
