Units: EU
Ref Chan:Resp Chan	0-Z:0-Z
Channel Name	I1
Channel Comment	

Time	 Real

Units:
sec	g
0.0000000000000e+000	       -5.042958
1.5625000000000e-004	       -5.046595
3.1250000000000e-004	       -5.046176
4.6875000000000e-004	       -5.043125
6.2500000000000e-004	       -5.042988
7.8125000000000e-004	       -5.045304
9.3750000000000e-004	       -5.040553
1.0937500000000e-003	       -5.036155
1.2500000000000e-003	       -5.034648
1.4062500000000e-003	       -5.039047
1.5625000000000e-003	       -5.039047
1.7187500000000e-003	       -5.039302
1.8750000000000e-003	       -5.038882
2.0312500000000e-003	       -5.040052
2.1875000000000e-003	       -5.041623
2.3437500000000e-003	       -5.038171
2.5000000000000e-003	       -5.044679
2.6562500000000e-003	       -5.042139
2.8125000000000e-003	       -5.031518
2.9687500000000e-003	       -5.026624
3.1250000000000e-003	       -5.038148
3.2812500000000e-003	       -5.050974
3.4375000000000e-003	       -5.044106
3.5937500000000e-003	       -5.029799
3.7500000000000e-003	       -5.024201
3.9062500000000e-003	       -5.030615
4.0625000000000e-003	        -5.03541
4.2187500000000e-003	       -5.039322
4.3750000000000e-003	       -5.044863
4.5312500000000e-003	       -5.044004
4.6875000000000e-003	       -5.034439
4.8437500000000e-003	       -5.027035
5.0000000000000e-003	       -5.032472
5.1562500000000e-003	       -5.041555
5.3125000000000e-003	       -5.042322
5.4687500000000e-003	       -5.032731
5.6250000000000e-003	       -5.025803
5.7812500000000e-003	       -5.026578
5.9375000000000e-003	        -5.03002
6.0937500000000e-003	       -5.031511
6.2500000000000e-003	       -5.030818
6.4062500000000e-003	       -5.032973
6.5625000000000e-003	       -5.031258
6.7187500000000e-003	       -5.031296
6.8750000000000e-003	       -5.030516
7.0312500000000e-003	       -5.030248
7.1875000000000e-003	       -5.030093
7.3437500000000e-003	       -5.031453
7.5000000000000e-003	       -5.035166
7.6562500000000e-003	       -5.032712
7.8125000000000e-003	       -5.026945
7.9687500000000e-003	       -5.028071
8.1250000000000e-003	       -5.032786
8.2812500000000e-003	       -5.034572
8.4375000000000e-003	       -5.032346
8.5937500000000e-003	       -5.028484
8.7500000000000e-003	       -5.024116
8.9062500000000e-003	        -5.01952
9.0625000000000e-003	       -5.022254
9.2187500000000e-003	       -5.030456
9.3750000000000e-003	       -5.030138
9.5312500000000e-003	        -5.02347
9.6875000000000e-003	       -5.021122
