,Unnamed: 0,t,y,fft,fftfreq,fft_plot,fftfreq_plot
0,0,4.062493750000001,-1.6640555516454116e-05,(86.02662953600017+3.2612801348363973e-16j),,(86.02662953599943+4.996003610813204e-16j),0.0
1,1,4.06259375,0.000637281038473,(0.026569317375375646-0.05604486864369094j),0.6399590426227637,(0.02656931737537755-0.056044868643681106j),0.6399590426284477
2,2,4.06269375,-0.0004464876463873,(0.027094071289995487-0.04459358409807852j),1.2799180852455274,(0.02709407128999528-0.044593584098071536j),1.2799180852568954
3,3,4.06279375,0.0037818141582932,(0.05296852271553762-0.01584917658370837j),1.9198771278682911,(0.05296852271554036-0.015849176583702936j),1.9198771278853433
4,4,4.062893750000001,0.0095741801570141,(0.039938593294254914-0.013889451134195433j),2.559836170491055,(0.03993859329425204-0.01388945113419152j),2.559836170513791
5,5,4.06299375,0.009401638224923,(0.0303908415274523+0.024407606182104035j),3.1997952131138185,(0.03039084152745362+0.024407606182105867j),3.1997952131422385
6,6,4.06309375,0.0093948947217992,(0.06183928751164146+0.0031514091592695147j),3.8397542557365822,(0.06183928751164133+0.0031514091592753785j),3.8397542557706865
7,7,4.06319375,0.0071058423540564,(0.049639165855940345-0.023740223737093384j),4.479713298359346,(0.049639165855943704-0.02374022373709329j),4.479713298399134
8,8,4.063293750000001,0.0066308351974624,(0.01241772819285265-0.012143272272929079j),5.11967234098211,(0.012417728192856952-0.012143272272927386j),5.119672341027582
9,9,4.06339375,0.0051201172920032,(0.05171644358357214-0.003969057239855805j),5.759631383604873,(0.05171644358357525-0.003969057239857424j),5.759631383656029
10,10,4.06349375,0.0056489966139394,(0.016274935515429193+0.004857194888129159j),6.399590426227637,(0.016274935515435088+0.004857194888132566j),6.399590426284477
11,11,4.06359375,0.0045956303821308,(0.004804858144712627+0.009102823884450788j),7.039549468850401,(0.004804858144714348+0.009102823884448177j),7.0395494689129245
12,12,4.0636937500000005,0.0042195368875425,(0.02461596541355136-0.030420623989937987j),7.6795085114731645,(0.02461596541355698-0.030420623989937903j),7.679508511541373
13,13,4.06379375,0.0056468866399674,(0.007368790597083844+0.013860132662816872j),8.319467554095928,(0.00736879059708571+0.013860132662816821j),8.31946755416982
14,14,4.06389375,0.0073518091256909,(0.03714055809103988+0.001206846785122128j),8.959426596718693,(0.03714055809105793+0.0012068467851188334j),8.959426596798268
15,15,4.063993750000001,0.0085700344064415,(0.04952162859739256-0.028093733150694526j),9.599385639341456,(0.04952162859738502-0.028093733150672262j),9.599385639426716
16,16,4.0640937500000005,0.0100893607484182,(0.05379196719665801-0.022480537314587875j),10.23934468196422,(0.053791967196654154-0.022480537314587004j),10.239344682055163
17,17,4.06419375,0.0110909554564199,(0.02077540627170097-0.006424037887354076j),10.879303724586984,(0.020775406271698-0.006424037887349407j),10.879303724683611
18,18,4.06429375,0.0102436109633808,(0.04209973101791256-0.00885231084283707j),11.519262767209746,(0.04209973101790995-0.008852310842835772j),11.519262767312059
19,19,4.064393750000001,0.0089857333882355,(0.02658996189470935-0.022762005827824682j),12.15922180983251,(0.02658996189470678-0.02276200582781939j),12.159221809940506
20,20,4.0644937500000005,0.0087400798103036,(0.03409278734263189-0.009793883954729635j),12.799180852455274,(0.03409278734262918-0.009793883954727033j),12.799180852568954
21,21,4.06459375,0.0077691423790488,(0.033920221061170416-0.00636411694153273j),13.439139895078036,(0.03392022106116375-0.006364116941528906j),13.439139895197401
22,22,4.06469375,0.0060615448179364,(0.02093155346705734-0.024927538800350424j),14.079098937700802,(0.020931553467059164-0.02492753880034919j),14.079098937825849
23,23,4.064793750000001,0.0062224606873562,(0.010558312394016188+0.0002275843481465737j),14.719057980323566,(0.010558312394011829+0.00022758434814560335j),14.719057980454297
24,24,4.06489375,0.0034435686443607,(0.023191650845444958-0.013316634628609254j),15.359017022946327,(0.02319165084544552-0.013316634628611615j),15.359017023082746
25,25,4.06499375,0.0057889855063574,(0.06657469992080413+0.009650414197748454j),15.998976065569092,(0.06657469992080618+0.009650414197749676j),15.998976065711194
26,26,4.06509375,0.0046583815082249,(-0.020250396415460902-0.00914723386519243j),16.638935108191856,(-0.020250396415462554-0.009147233865187574j),16.63893510833964
27,27,4.065193750000001,0.0062142331846273,(0.019744867587072695-0.006883192087184046j),17.27889415081462,(0.019744867587075367-0.006883192087184624j),17.27889415096809
28,28,4.06529375,0.0087689860200104,(0.04423827300279962-0.015235183061491665j),17.918853193437386,(0.044238273002800234-0.01523518306148746j),17.918853193596536
29,29,4.06539375,0.0076395378740608,(0.029469980295772042-0.011008298416791908j),18.55881223606015,(0.02946998029576802-0.011008298416766694j),18.558812236224984
30,30,4.06549375,0.0107851755305,(0.016931668009080164+0.002758092758341943j),19.198771278682912,(0.016931668009066106+0.00275809275833588j),19.19877127885343
31,31,4.065593750000001,0.009156800350872,(0.007352515247170413-0.0028362405379544825j),19.838730321305675,(0.007352515247161455-0.0028362405379527863j),19.83873032148188
32,32,4.06569375,0.0087272824376403,(0.026314937939536685+0.0008745075872350445j),20.47868936392844,(0.026314937939532077+0.0008745075872324554j),20.478689364110327
33,33,4.06579375,0.0076673582179986,(0.023457974168446537-0.01467736151753229j),21.1186484065512,(0.02345797416844451-0.014677361517532548j),21.118648406738775
34,34,4.065893750000001,0.0062921962228911,(0.028636334797045623+0.03053850425691701j),21.758607449173965,(0.028636334797041862+0.030538504256914293j),21.758607449367222
35,35,4.0659937500000005,0.0038134593844236,(-0.013409013903841319-0.00661831783738107j),22.39856649179673,(-0.013409013903842287-0.00661831783738402j),22.39856649199567
36,36,4.06609375,0.0048244638765695,(-0.0030767505593341715-0.027285642819075927j),23.03852553441949,(-0.0030767505593360016-0.02728564281907784j),23.038525534624117
37,37,4.06619375,0.0026519353562446,(0.22376434652653215+0.11982748149290634j),23.67848457704226,(0.22376434652652744+0.11982748149290834j),23.678484577252565
38,38,4.066293750000001,0.0049079566365963,(0.09659703847141424+0.032899609161513826j),24.31844361966502,(0.0965970384714092+0.032899609161514756j),24.318443619881013
39,39,4.0663937500000005,0.0052537938991122,(0.05097557702223101+0.033964010289406j),24.958402662287785,(0.05097557702223297+0.03396401028940553j),24.95840266250946
40,40,4.06649375,0.004848412548508,(0.09569907486528162-0.01353804796129722j),25.59836170491055,(0.09569907486528013-0.013538047961291877j),25.598361705137908
41,41,4.06659375,0.0083061144735707,(0.05347480923215436+0.048926652054013434j),26.23832074753331,(0.05347480923214923+0.0489266520540122j),26.238320747766355
42,42,4.066693750000001,0.0052038812618311,(0.045853117463518375+0.03936655716438962j),26.878279790156075,(0.04585311746350952+0.039366557164392794j),26.878279790394803
43,43,4.06679375,0.0070149876802031,(0.021878103872732788+0.07450323141390168j),27.51823883277884,(0.02187810387273383+0.07450323141391094j),27.51823883302325
44,44,4.06689375,0.0069135130816211,(0.04430628539253916+0.029907856246765008j),28.158197875401605,(0.04430628539251739+0.02990785624675374j),28.158197875651698
45,45,4.06699375,0.0048262049399946,(0.036784163701539335+0.02479589201485425j),28.798156918024368,(0.03678416370154321+0.02479589201484473j),28.798156918280146
46,46,4.067093750000001,0.0040830782342549,(0.05224209539267498-0.04920701825793472j),29.43811596064713,(0.052242095392674076-0.04920701825794038j),29.438115960908593
47,47,4.06719375,0.0027870871470385,(0.053856030802004955+0.02267700156564684j),30.07807500326989,(0.053856030802002616+0.022677001565641088j),30.07807500353704
48,48,4.06729375,0.0015487003479132,(0.034936584081246176+0.017036766870797145j),30.718034045892654,(0.0349365840812472+0.01703676687079097j),30.718034046165492
