,t,y,fft,fftfreq
0,13.125093750000001,0.018116814986861823,(0.012635861565819664-0.09808348790576531j),2500.299988006307
1,13.125193750000001,0.01487595638978852,(-0.3888873184807066-0.21148511457380947j),2500.699972006948
2,13.12529375,0.004405062683959493,(0.24159504299521345+0.01690731404613185j),2501.099956007589
3,13.12539375,-0.004895753700800886,(0.0792488854375162+0.2801785815653795j),2501.49994000823
4,13.125493750000002,-0.011532442259685395,(0.2105115500175982-0.2581518253090429j),2501.899924008871
5,13.125593750000002,-0.012388141059529217,(0.30761895722581256-0.03245364913164177j),2502.299908009512
6,13.125693750000002,-0.010214603116096236,(0.14745342582395096+0.41730234502834385j),2502.699892010153
7,13.125793750000001,-0.006698081543822595,(-0.441653845030495+0.5945865089122084j),2503.0998760107937
8,13.125893750000001,0.003889751378145179,(-0.305139312361967-0.28808173010487975j),2503.4998600114345
9,13.125993750000001,0.014198464286236253,(-0.07825586676200312+0.00627953244406694j),2503.8998440120754
10,13.12609375,0.025518878026545615,(0.006254690390992523-0.08895583075346566j),2504.2998280127163
11,13.12619375,0.02462602538473687,(-0.06078412833672767-0.27646979570569935j),2504.699812013357
12,13.126293750000002,0.018462904869066227,(-0.04006992131601121-0.005739776827499101j),2505.099796013998
13,13.126393750000002,0.017865398111620932,(0.03203246428180369+0.03955811974875278j),2505.499780014639
14,13.126493750000002,0.004180947721333065,(-0.4524773823714585+0.19216387465649531j),2505.8997640152797
15,13.126593750000001,-0.009081206891317108,(0.03435458240332142-0.1990481954857268j),2506.2997480159206
16,13.126693750000001,-0.014813416834386398,(0.34286306150744256-0.02774894890103416j),2506.699732016562
17,13.126793750000001,-0.019580683301277345,(-0.11019426494813911-0.32757078811815565j),2507.099716017203
18,13.12689375,-0.01396298353596969,(0.16990733169324204-0.03627407382813684j),2507.4997000178437
19,13.126993750000002,-0.011147852106414632,(0.19429618015352276+0.4529925415420028j),2507.8996840184845
20,13.127093750000002,-0.0012509578144118223,(0.03179435838455141+0.46320849473617465j),2508.2996680191254
21,13.127193750000002,0.014273976297919119,(-0.6109836243534652+0.36092589568508987j),2508.6996520197663
22,13.127293750000002,0.021447135374008514,(-0.2545462107304951-0.04363628571810101j),2509.099636020407
23,13.127393750000001,0.02788717335193475,(-0.19683510649893146-0.19925566501734007j),2509.499620021048
24,13.127493750000001,0.021456677788731643,(-0.6225985651569269-0.13565825824565308j),2509.899604021689
25,13.12759375,0.01732784947652754,(-0.19396543401505284-0.2396797869736118j),2510.2995880223298
26,13.12769375,0.008969231969307755,(0.15197425038001997-0.27216608490562344j),2510.6995720229706
27,13.127793750000002,-0.008707285291182783,(-0.07128509958033497+0.3065437627041208j),2511.0995560236115
28,13.127893750000002,-0.013182320091462732,(-0.028080966043028524-0.35605262617426076j),2511.499540024253
29,13.127993750000002,-0.01736050769083311,(0.23525668625935026-0.37575081420898787j),2511.8995240248937
30,13.128093750000001,-0.01788936587596295,(-0.2738270267610502+0.07494576302301317j),2512.2995080255346
31,13.128193750000001,-0.011650345942751696,(-0.011681474012632621+0.04381413999474645j),2512.6994920261754
32,13.128293750000001,-0.004459620201985819,(0.47026848824327894+0.1927666338986474j),2513.0994760268163
33,13.12839375,0.008600356470486865,(-0.1995888305845749+0.25839064417585667j),2513.499460027457
34,13.128493750000002,0.020433469165473454,(0.13507314555007036+0.06515594573021463j),2513.899444028098
35,13.128593750000002,0.024772621162851415,(-0.30966746225736175+0.29806128206736787j),2514.299428028739
