,Unnamed: 0,t,y,fft,fftfreq,fft_plot,fftfreq_plot
0,0,18.75009375,0.0119203440831844,(-1.3310335459328704+0.07729649878831035j),-2499.9500010058064,(68.81726001329508+0j),0.0
1,1,18.75019375,0.002852824459938,(1.5937621466246954-0.48268476165351176j),-2499.750005005726,(0.08391673184916343-0.14525958855337326j),0.8000000000018644
2,2,18.75029375,0.0042916138449484,(0.2495852550739155-0.3939516652949588j),-2499.5500090056453,(-0.016640700630501173-0.04503059802153192j),1.6000000000037289
3,3,18.75039375,0.009687888456796,(-2.5466221346958613+0.35277097196418694j),-2499.350013005565,(-0.014287139191626969-0.0008705118916681881j),2.400000000005593
4,4,18.75049375,0.0023362946122605,(1.9153912826926431+0.9481777960174858j),-2499.1500170054846,(0.004215283016665516+0.0075940101278354905j),3.2000000000074578
5,5,18.75059375,0.0007709569208003,(1.3477595631120338-1.0370209149251415j),-2498.950021005404,(-0.036728386284163556-0.024473226650890106j),4.000000000009322
6,6,18.75069375,0.0119710027100497,(-2.218787183025299+0.6604967877657821j),-2498.750025005324,(-0.008768618674744336-0.028814346716478506j),4.800000000011186
7,7,18.75079375,0.0112412817481796,(1.4163248463946039+0.45642174216722653j),-2498.5500290052432,(0.005055819366083139+0.006923653083274493j),5.600000000013051
8,8,18.75089375,0.010559298783971,(1.930848166700797-0.14816398035025258j),-2498.3500330051625,(-0.005353877124374698-0.010381641615202122j),6.4000000000149155
9,9,18.75099375,0.0067784320920111,(-2.5088170678904964+0.7880145098252931j),-2498.150037005082,(-0.004516427282366231-0.01786355587415034j),7.20000000001678
10,10,18.75109375,0.017077758149919,(0.5895403194085027-0.9684760008195004j),-2497.950041005002,(0.030343776021049665+0.0032557092981073815j),8.000000000018645
11,11,18.75119375,0.0145076067145072,(1.5866876517929278-0.2879235248892628j),-2497.750045004921,(0.008264877457580866-0.02071565750010447j),8.800000000020509
12,12,18.75129375,0.005653318102453,(-0.12240007156855266+1.3006170653837839j),-2497.5500490048407,(0.022662420359600935+0.0007450702298786721j),9.600000000022373
13,13,18.75139375,0.0036160809897007,(-0.504049726783127-0.8808852766891084j),-2497.3500530047604,(-0.01254799034545856+0.005626901770774101j),10.400000000024237
14,14,18.75149375,0.0047110960817565,(1.4890056442554915-1.1151250865236784j),-2497.15005700468,(-0.029585696427648384-0.01749590054668089j),11.200000000026103
15,15,18.75159375,0.0056064047728498,(0.7523321768886464-0.0751125190381644j),-2496.9500610046,(0.0013677261642699168+0.04198398586075733j),12.000000000027967
16,16,18.75169375,0.0048518555569705,(-0.3570341480013096+0.9481728200403549j),-2496.750065004519,(0.023317621920817877-0.0940438532437965j),12.800000000029831
17,17,18.75179375,0.0043244596805599,(0.013555352472103793-1.0584746475818954j),-2496.5500690044382,(0.03800881020193153+0.001933400662786744j),13.600000000031695
18,18,18.75189375,0.0077878282686172,(-1.3924061679762623-1.2731877554343862j),-2496.350073004358,(0.01831840987376536+0.02331887616292469j),14.40000000003356
19,19,18.75199375,0.0073302675979143,(-1.3074291760880445+1.431613868747069j),-2496.1500770042776,(-0.0006958483412983218+0.019312532635311325j),15.200000000035425
20,20,18.75209375,0.0090583741770285,(1.8647611320713442-0.3625692100598462j),-2495.950081004197,(0.00653023933233024-0.022597596294680278j),16.00000000003729
21,21,18.75219375,0.0099875616548267,(-0.512131187113368-1.8414871820986007j),-2495.7500850041165,(-0.012394445817344252+0.011267887409388111j),16.80000000003915
22,22,18.75229375,0.0053517452699698,(-2.938793598836443+2.220786678663957j),-2495.550089004036,(-0.002196472062647725-0.02463589378865455j),17.600000000041018
23,23,18.75239375,0.0027110506464505,(2.7280747842712834+0.5727964910232433j),-2495.3500930039554,(-0.008899536027631078+0.017603654594256057j),18.400000000042883
24,24,18.75249375,0.0043930597526268,(0.21019445132872977-2.113179857745892j),-2495.150097003875,(-0.018285586821038882+0.005788089907515351j),19.200000000044746
25,25,18.75259375,0.0027906012967958,(-2.5294988714323248+1.334105648896056j),-2494.9501010037948,(-0.0004277002144461306+0.0005909532637792814j),20.00000000004661
26,26,18.75269375,-0.000201317044481,(0.8802231334545534+1.6171326927918368j),-2494.750105003714,(-0.03245242469070726+0.016858852329524956j),20.800000000048474
27,27,18.75279375,0.0042906932890314,(0.18707901002560695-2.18659217454846j),-2494.5501090036337,(-0.0010202822506113485+0.01171314065781636j),21.60000000005034
28,28,18.75289375,0.0074201654189002,(-0.4404779272145557+0.4156782771486337j),-2494.3501130035534,(0.006883659417309854+0.020319712692682804j),22.400000000052206
29,29,18.75299375,0.004067823053694,(0.07606416573865808-0.4272186900023993j),-2494.150117003473,(-0.03991357520320918+0.06718153729358556j),23.200000000054068
30,30,18.75309375,0.0036095799459487,(-0.3695107239078126+0.47835134384663036j),-2493.9501210033923,(0.0362667248351026-0.026270640664952417j),24.000000000055934
