,Unnamed: 0,t,y,fft,fftfreq,fft_plot,fftfreq_plot
0,0,8.12509375,0.0074053842071151,(0.060218092227110685+0.1489791002702844j),-2499.9000039834627,(34.44142890368554+0j),0.0
1,1,8.12519375,0.0076665317011524,(0.03772813765048216-0.07913845060633774j),-2499.500019982825,(-0.016741802516539693+0.00812869634788592j),1.6000000000037289
2,2,8.125293749999999,0.0074274204174403,(0.08281981722107037-0.07168901219988655j),-2499.100035982188,(-0.004876377252233291+0.008306580651261108j),3.2000000000074578
3,3,8.125393749999999,0.0059768472900018,(0.02675125132111787-0.046568142154901064j),-2498.7000519815506,(-0.0011975689217462726+0.010347181928296693j),4.800000000011186
4,4,8.12549375,0.0069818432131192,(0.20717002250207217-0.042819029530408836j),-2498.3000679809134,(-0.014465955954093026-0.002135285584215524j),6.4000000000149155
5,5,8.12559375,0.0053210291998635,(0.08122010353175377-0.09834783371055969j),-2497.900083980276,(-0.0016850047820157477-0.00874956405491717j),8.000000000018645
6,6,8.12569375,0.0083154302475963,(-0.057847503229187705-0.022455233792238925j),-2497.5000999796384,(0.0013425111442791002-0.009805343942471581j),9.600000000022373
7,7,8.12579375,0.0065244072147204,(0.026564504491504642-0.22764724966688668j),-2497.100115979001,(-0.003531712550778915+0.0033575760296133267j),11.200000000026103
8,8,8.12589375,0.0076512595454515,(0.02093684940538934-0.06341366335829811j),-2496.7001319783635,(-0.013485613474042146-0.011811363161753088j),12.800000000029831
9,9,8.12599375,0.0096130011125842,(-0.09808022825854965+0.33105616741027066j),-2496.3001479777263,(0.007860226962461456-0.008516034059000921j),14.40000000003356
10,10,8.126093749999999,0.0077078072491313,(0.015844678114231434-0.08222490141127181j),-2495.900163977089,(-0.012208688758958287+0.038209732840271j),16.00000000003729
11,11,8.126193749999999,0.0086700492346281,(-0.24188363800330626-0.1699802353726062j),-2495.500179976452,(-0.02382228617149406+0.0025608450357117347j),17.600000000041018
12,12,8.12629375,0.0077951929378446,(-0.004007655913088035+0.18735591435737514j),-2495.100195975814,(-0.011701842053717215-0.005074526763820829j),19.200000000044746
13,13,8.12639375,0.0076640949522402,(-0.12878842096550505-0.02874311805690732j),-2494.700211975177,(-0.01159894610425688-0.003550263103032074j),20.800000000048474
14,14,8.12649375,0.0084164352115488,(-0.015711066769952597-0.25135077451838117j),-2494.30022797454,(-0.0052561768464562605-0.008383799466523748j),22.400000000052206
15,15,8.12659375,0.0056355404655954,(0.018281760191488715-0.12068774754138187j),-2493.9002439739024,(0.013068935998113554+0.05854610269610891j),24.000000000055934
16,16,8.12669375,0.0090985942328306,(-0.05044389659575792+0.027898466034934663j),-2493.5002599732647,(-0.0035084101859165183+0.002547255276116059j),25.600000000059662
17,17,8.12679375,0.0089000507237831,(-0.05707532055988434-0.12166127984762637j),-2493.1002759726275,(-0.014334950581381102+0.02520592741682217j),27.20000000006339
18,18,8.126893749999999,0.0083217634206818,(-0.0669410927606855-0.15805191829292742j),-2492.7002919719903,(-0.012217283153976532+0.029350675314485458j),28.80000000006712
19,19,8.12699375,0.0090047048903973,(0.03182311161786629-0.09192205025801468j),-2492.300307971353,(0.0020419008106333757+0.0037894122614360315j),30.40000000007085
20,20,8.12709375,0.0075699024573218,(-0.0347837803294568+0.06396437698104393j),-2491.900323970716,(-0.010164203763121632+0.008509791013820388j),32.00000000007458
21,21,8.12719375,0.0078604818828839,(-0.055297014776728555-0.12741509948722965j),-2491.500339970078,(0.008063839995939709+0.0021130659055357964j),33.6000000000783
22,22,8.12729375,0.0076477300655206,(-0.0486318468519857+0.08736235344029632j),-2491.100355969441,(-0.007125669664871794-0.00010434300716326284j),35.200000000082035
