,t,y,fft,fftfreq
0,10.31259375,0.006529379695341613,(17.290197568015245+0j),0.0
1,10.31269375,0.0073185498767260005,(0.08635048406006607+0.009069078507349226j),3.2000000000074578
2,10.31279375,0.00886494093666306,(0.04933128782979187-0.005462336752783542j),6.4000000000149155
3,10.31289375,0.007720182693607344,(0.06023590671019701-0.0037012060223294138j),9.600000000022373
4,10.31299375,0.00792036213023338,(0.09475937355180082+0.013163540576090121j),12.800000000029831
5,10.31309375,0.008948463869195932,(0.09569174722335243+0.03307279183009289j),16.00000000003729
6,10.31319375,0.008480166752451033,(0.10155224867300935-0.027006009342982022j),19.200000000044746
7,10.31329375,0.006773298079321063,(0.10360522774619221+0.02525121931148506j),22.400000000052206
8,10.31339375,0.005597352615573664,(0.08684351540944323-0.021505696981285058j),25.600000000059662
9,10.31349375,0.006097937890110571,(0.03225044535405492+0.033668309532746576j),28.80000000006712
10,10.31359375,0.00527757760471303,(0.027884650384436774+0.013437860387055578j),32.00000000007458
11,10.31369375,0.005707563609464086,(0.05650386687472579-0.014276131012321372j),35.200000000082035
12,10.31379375,0.006491461153150621,(0.07328784440285867+0.005677340601377737j),38.40000000008949
13,10.31389375,0.007545572722621216,(0.04997372271182788-0.012483454803997353j),41.60000000009695
14,10.31399375,0.008376109713560663,(0.10879314538542613+0.018028872528665876j),44.80000000010441
15,10.31409375,0.008896025546007377,(0.03972106580680004+0.0058793242905018726j),48.00000000011187
16,10.31419375,0.008897484510980113,(0.034699366749266866+0.003847321368706868j),51.200000000119324
17,10.31429375,0.009176744505519457,(0.11734966334682673+0.020596189380542904j),54.40000000012678
18,10.31439375,0.008397429837274765,(0.11980297805812001-0.010833740945257329j),57.60000000013424
19,10.31449375,0.008596160387206746,(0.10192657369168462+0.06845619764632802j),60.8000000001417
20,10.31459375,0.008393061569860479,(0.10922284460507804+0.0161117270571344j),64.00000000014916
21,10.31469375,0.006966239482841743,(0.10923681777272382+0.013864000791070488j),67.2000000001566
22,10.314793750000002,0.006594838880205106,(0.12926733820430897+0.04524559297489187j),70.40000000016407
23,10.31489375,0.006842519056402962,(0.12018680382626154+0.033335917563113465j),73.60000000017153
24,10.31499375,0.005541233345786096,(0.14164198587286425-0.058553045039776375j),76.80000000017898
25,10.31509375,0.006620995344013728,(0.16600662374386183+0.02235303162463187j),80.00000000018645
26,10.31519375,0.006743893661542436,(0.0956140970576192+0.014702428505518447j),83.2000000001939
27,10.31529375,0.007821455925955734,(0.10801175164260449+0.010265740214986753j),86.40000000020136
28,10.31539375,0.007092120049356509,(0.16183049043828449-0.0014049626687951643j),89.60000000020882
29,10.31549375,0.009932809209062782,(0.16396474949529155+0.05922547399493649j),92.80000000021627
30,10.31559375,0.009713032072430886,(0.11478781625388687+0.061888720824554266j),96.00000000022374
31,10.31569375,0.009411124731181397,(0.18895893499408295+0.05508290983633611j),99.20000000023119
32,10.31579375,0.008245807246871848,(0.18659655068873499+0.1225692983824688j),102.40000000023865
33,10.31589375,0.0068129996739551444,(0.3130698355485594+0.10595649924714817j),105.60000000024611
34,10.31599375,0.007837351253380464,(0.4120361701665933+0.10860245518793754j),108.80000000025356
35,10.31609375,0.0049706723665287845,(0.488770876486792+0.10677987115636267j),112.00000000026102
36,10.31619375,0.005572036185505774,(0.808417803805856+0.2330707570874422j),115.20000000026847
37,10.316293750000002,0.005495947764002188,(2.323116745970676+0.6469114804477859j),118.40000000027594
38,10.31639375,0.00417407006651261,(-2.5582576123174925-0.6456713374713787j),121.6000000002834
39,10.31649375,0.0034358800995076674,(-0.8169656562048847-0.2656570130637374j),124.80000000029085
40,10.31659375,0.0038460334403230424,(-0.4275683833130199-0.13839419932536065j),128.00000000029831
41,10.31669375,0.004080507898984641,(-0.331285784566911-0.16435151997266603j),131.20000000030578
42,10.31679375,0.003834640520707828,(-0.19512582893937874-0.10772767040319027j),134.4000000003132
43,10.31689375,0.006700345385760135,(-0.17283057823281922-0.07727682347802153j),137.60000000032068
44,10.31699375,0.004958609702737521,(-0.1254321115937068+0.0018659297711883134j),140.80000000032814
45,10.317093750000002,0.005452864730573487,(-0.1427263453609145-0.14209624697580006j),144.0000000003356
46,10.31719375,0.005466508199479671,(-0.0363598644358018-0.03157435175536189j),147.20000000034307
47,10.31729375,0.006287551958518106,(-0.28455869258832844-0.008557140731127219j),150.4000000003505
48,10.31739375,0.0043463063610484865,(-0.09085184775292718+0.005884934217671178j),153.60000000035797
49,10.31749375,0.003911471482348827,(-0.1048335453667138+0.0028012984301850757j),156.80000000036543
50,10.31759375,0.0038709293963169102,(-0.08419793280863255-0.049013798552120104j),160.0000000003729
51,10.31769375,0.0020829179964393318,(-0.0329603517140437-0.08130675871130964j),163.20000000038036
52,10.31779375,0.0020096931024011044,(-0.16682275449655365-0.024567506962648283j),166.4000000003878
53,10.31789375,0.001028735130698169,(-0.022732657754375704-0.044063826732362116j),169.60000000039526
54,10.31799375,0.002202594368932556,(-0.01606641815640055-0.0008793493505406258j),172.80000000040272
55,10.31809375,0.00260051752607932,(-0.03353881844033906-0.06079950118643169j),176.00000000041018
56,10.31819375,0.003912469568722842,(-0.05469536231522844+0.005534639924791366j),179.20000000041765
57,10.31829375,0.0040093538252237585,(-0.03692082097347615+0.027322496085455776j),182.40000000042508
58,10.31839375,0.0055154877291855725,(-0.004443638889886675-0.06175760479237073j),185.60000000043254
59,10.31849375,0.0025331107787502833,(-0.0505889503050536-0.006775984900376383j),188.80000000044
60,10.318593750000002,0.004197309496425673,(-0.036314461284250366-0.029346088904882456j),192.00000000044747
61,10.31869375,0.0018686114866872283,(-0.047523056000809735-0.011908897401812502j),195.20000000045493
62,10.31879375,0.0030271371193985714,(-0.020704064232585417-0.043832511249279255j),198.40000000046237
63,10.31889375,0.002659663071538483,(-0.05007707578479399+0.02057401641722487j),201.60000000046983
64,10.31899375,0.0023013276365623503,(-0.039473993846477345-0.014075335740641536j),204.8000000004773
65,10.31909375,0.0028514691368433107,(0.030033788688792223-0.006373713982342811j),208.00000000048476
66,10.31919375,0.0037002439742348475,(0.06505268034720431+0.03176680880782583j),211.20000000049222
67,10.31929375,0.002270062341117679,(-0.09137197256312123+0.00028246059018918745j),214.40000000049966
68,10.31939375,0.0032820463298742575,(-0.02586212615651961-0.03738865178074505j),217.60000000050712
69,10.31949375,0.003562913070197186,(-0.016731297715703173-0.004831659522752126j),220.8000000005146
70,10.31959375,0.003814752003503382,(-0.020004572480563903-0.05913501589808607j),224.00000000052205
71,10.31969375,0.004577821787286201,(0.00302170157849721+0.06189531988733418j),227.2000000005295
72,10.31979375,0.005631355588819036,(-0.05304911013710335-0.022936159769867147j),230.40000000053695
73,10.31989375,0.0041366764998716655,(-0.034097943762616344-0.050534117501373765j),233.6000000005444
74,10.31999375,0.004484911583308061,(0.06390400848752208+0.013227159097408639j),236.80000000055188
75,10.32009375,0.004883748927786809,(0.0002328778020953548+0.2416472455617102j),240.00000000055934
76,10.32019375,0.006216976891324944,(0.015139626094972436+0.08727155306992468j),243.2000000005668
77,10.32029375,0.004734638985384473,(-0.05302214236001923-0.07099120227470432j),246.40000000057424
78,10.32039375,0.005240375533866613,(4.7686972733662625e-05-0.032117083473503553j),249.6000000005817
79,10.32049375,0.005457877528134757,(-0.0006809146871748287+0.03364142429743455j),252.80000000058916
80,10.32059375,0.005115501630620464,(-0.048543881620891655-0.07918471834749079j),256.00000000059663
81,10.32069375,0.003812108769513679,(0.0029719759198380477+0.056651009744975125j),259.20000000060406
82,10.32079375,0.0037680089201162833,(-0.014512378504506707-0.0439695347415264j),262.40000000061156
83,10.320893750000002,0.004556568124244123,(-0.030350563895013248+0.04493006925914889j),265.600000000619
84,10.32099375,0.0061374436990973445,(-0.10571539042256065-0.1349778397730489j),268.8000000006264
85,10.32109375,0.005788045481814596,(-0.01097658437852079+0.0055415785642853625j),272.0000000006339
86,10.32119375,0.0075676079151177095,(-0.06545752022842509+0.06034045702578326j),275.20000000064135
87,10.32129375,0.007666852210462098,(0.06081354921152152-0.0908371613579267j),278.40000000064884
88,10.32139375,0.009707979476505528,(0.03390845597856639+0.0993883635614195j),281.6000000006563
89,10.32149375,0.008957099613518482,(0.013209776691757703-0.08278703090337577j),284.8000000006637
90,10.32159375,0.008465137664058662,(0.02205718722251196+0.009928319588120158j),288.0000000006712
91,10.32169375,0.00837013299319496,(-0.027762359800022965-0.0038276906594165126j),291.20000000067864
92,10.32179375,0.007313740335247673,(0.013282376164514581+0.01197063811176588j),294.40000000068613
93,10.32189375,0.005917682480993824,(-0.03895039082694554+0.0034576074595640514j),297.60000000069357
94,10.32199375,0.005670706736585961,(-0.022066965368016292+0.001079118147146195j),300.800000000701
95,10.32209375,0.00517045611779995,(0.04168730887834557-0.02043597470765298j),304.0000000007085
96,10.32219375,0.006587718176752311,(-0.010099480118576148-0.013294863056648804j),307.20000000071593
