,Unnamed: 0,t,y,fft,fftfreq,fft_plot,fftfreq_plot
0,0,14.99999375,-4.8753112420602745e-06,(274.683651135864+1.4432899320127035e-15j),0.0,(69.02500930736407-1.3877787807814457e-15j),0.0
1,1,15.00009375,0.0001323664975113,(0.24500064987946635-0.5765065623946282j),0.1999960000804645,(-0.07119685657744626-0.01881686930289649j),0.7999360051214548
2,2,15.00019375,0.0004263300582443,(0.10664551068356212-0.21779686978751495j),0.399992000160929,(-0.009122905313489804+0.015091591870636087j),1.5998720102429096
3,3,15.00029375,7.381143555464311e-05,(-0.04675702594045312-0.1441373986244511j),0.5999880002413935,(-0.01044478579182261-0.005690535586062538j),2.399808015364364
4,4,15.00039375,0.0097240218665367,(-0.007062924943714129+0.08732503515423215j),0.799984000321858,(-0.02914019167669822-0.000308570675302279j),3.199744020485819
5,5,15.00049375,0.0126115147005768,(-0.11247272661498867-0.04498809579459504j),0.9999800004023224,(-0.03269862476784076-0.03849544595295624j),3.999680025607274
6,6,15.00059375,0.0096095700333287,(-0.13361521867584703-0.05324711583211502j),1.199976000482787,(0.007659002992146058-0.0056160410019458745j),4.799616030728728
7,7,15.00069375,0.0220786897876443,(0.10294592540729994-0.026548069529471398j),1.3999720005632514,(-0.024447374215042422-0.024062444585040515j),5.599552035850183
8,8,15.00079375,0.0103918009067393,(-0.1552687257980823-0.08091506705231093j),1.599968000643716,(0.01539588450984923+0.00252405196598577j),6.399488040971638
9,9,15.00089375,0.0116207470035496,(0.11321873620323715-0.06698682290637342j),1.7999640007241806,(-0.012467310774980526+0.0035559851870856337j),7.199424046093093
10,10,15.00099375,0.0098504130001567,(0.028656852243176663-0.02367227759769053j),1.999960000804645,(-0.04007808239593094+0.006294974438276877j),7.999360051214548
11,11,15.00109375,-0.0073254456130134,(0.04686471359102731-0.11635116525041866j),2.1999560008851096,(0.0009301966483387938-0.011770792779036796j),8.799296056336003
12,12,15.00119375,0.0035181269649485,(-0.025427172299410637+0.05781038696808187j),2.399952000965574,(-0.00761770419431503+0.018045699565303455j),9.599232061457457
