,Unnamed: 0,t,y,fft,fftfreq,fft_plot,fftfreq_plot
0,0,3.74999375,-1.0411896779422591e-05,(128.68005242042173+0j),,(128.68005242042057+0j),0.0
1,1,3.75009375,0.0004457720574095,(-0.018609818377025737-0.20026335446950755j),0.4210349037945057,(-0.018609818377026705-0.20026335446950083j),0.421034903792636
2,2,3.75019375,-0.0003633926490642,(0.07038048172079832-0.01814065530720666j),0.8420698075890115,(0.0703804817207997-0.01814065530720685j),0.842069807585272
3,3,3.75029375,0.0027026744858706,(-0.09151985050598532+0.016104018718630445j),1.2631047113835172,(-0.09151985050598416+0.016104018718629876j),1.263104711377908
4,4,3.75039375,0.0070825503802748,(-0.0516859904453644-0.031122530079230073j),1.684139615178023,(-0.05168599044536447-0.031122530079232765j),1.684139615170544
5,5,3.75049375,0.0064511446368438,(-0.035878742485600565+0.001063320037938735j),2.105174518972529,(-0.03587874248560005+0.001063320037938121j),2.10517451896318
6,6,3.75059375,0.0076156570800003,(0.010609084393358201-0.04933655927652195j),2.5262094227670344,(0.010609084393357036-0.049336559276518206j),2.526209422755816
7,7,3.75069375,0.0074813821457248,(0.005523980146671943-0.041517702694059j),2.9472443265615405,(0.005523980146666857-0.041517702694052416j),2.947244326548452
8,8,3.75079375,0.0076767830856442,(-0.03428349414956646-0.007841949333682468j),3.368279230356046,(-0.03428349414957055-0.007841949333683517j),3.368279230341088
9,9,3.75089375,0.0077355817030524,(-0.003091051043431839+0.03270669857750319j),3.789314134150552,(-0.003091051043426607+0.032706698577508006j),3.7893141341337238
10,10,3.75099375,0.0077061652714463,(-0.03583958495992719-0.028680587379412398j),4.210349037945058,(-0.035839584959933946-0.028680587379414875j),4.21034903792636
11,11,3.75109375,0.0076433963269881,(-0.08502052850550063-0.0018437612563688976j),4.631383941739563,(-0.08502052850549631-0.0018437612563660388j),4.631383941718996
12,12,3.75119375,0.0079133863918004,(-0.029095528600085838-0.05903121357440637j),5.052418845534069,(-0.02909552860008656-0.05903121357440502j),5.052418845511632
13,13,3.75129375,0.0071220521182744,(0.008282085672722782-0.022344192242713643j),5.473453749328574,(0.008282085672726331-0.022344192242716922j),5.473453749304268
14,14,3.75139375,0.0066019727072497,(-0.022839273277866577-0.01795526382335992j),5.894488653123081,(-0.02283927327786404-0.01795526382336084j),5.894488653096904
15,15,3.75149375,0.007166649375604,(-0.00877696348602297-0.001205790153452303j),6.3155235569175865,(-0.008776963486025299-0.0012057901534464049j),6.31552355688954
16,16,3.75159375,0.0066015299307348,(0.023621518090271954+0.014102180770559837j),6.736558460712092,(0.023621518090268363+0.01410218077055659j),6.736558460682176
17,17,3.75169375,0.0065135958016351,(-0.036021536214689336-0.02921717697611976j),7.157593364506598,(-0.036021536214686636-0.029217176976118846j),7.1575933644748115
18,18,3.75179375,0.0056936945847764,(-0.027161226030300717-0.040882982305891935j),7.578628268301103,(-0.027161226030301588-0.04088298230588802j),7.5786282682674475
19,19,3.75189375,0.0053939751630133,(0.023701768464116247-0.0005724060665313127j),7.99966317209561,(0.023701768464111407-0.0005724060665287939j),7.9996631720600835
20,20,3.75199375,0.0057952577767789,(-0.018083676312058376-0.006339969214311375j),8.420698075890115,(-0.018083676312059285-0.006339969214313096j),8.42069807585272
21,21,3.75209375,0.005875194934561,(-0.013443891750917706-0.011462125499762027j),8.84173297968462,(-0.013443891750917245-0.011462125499761527j),8.841732979645355
22,22,3.75219375,0.0055488125828572,(-0.013449947383701606-0.006620934973694115j),9.262767883479126,(-0.013449947383703378-0.006620934973689929j),9.262767883437991
23,23,3.75229375,0.0055437332100012,(-0.02868088446085665-0.01841833059989439j),9.683802787273631,(-0.028680884460854525-0.018418330599896286j),9.683802787230627
24,24,3.75239375,0.0051389095348316,(-0.02794598692466531+0.023030727847506344j),10.104837691068138,(-0.027945986924660188+0.023030727847507634j),10.104837691023263
25,25,3.75249375,0.0047194918906877,(-0.03667810737461852+0.0021450013664282633j),10.525872594862644,(-0.0366781073746152+0.0021450013664260706j),10.5258725948159
26,26,3.75259375,0.0044730460371599,(-0.02819615499721318+0.0068552463017487394j),10.946907498657149,(-0.028196154997215526+0.006855246301749836j),10.946907498608535
27,27,3.75269375,0.0045661751973704,(-0.022567011951933693+0.014310951306745756j),11.367942402451655,(-0.02256701195193833+0.01431095130674677j),11.367942402401171
28,28,3.75279375,0.0052994059978837,(-0.021893722836855506-0.03964837534379291j),11.788977306246162,(-0.021893722836852175-0.039648375343790725j),11.788977306193807
29,29,3.75289375,0.0053238232584667,(-0.005494431531593749-0.011942247760948186j),12.210012210040668,(-0.005494431531590412-0.011942247760943419j),12.210012209986443
30,30,3.75299375,0.0045388691558938,(-0.003027285926245602+0.029443708493081734j),12.631047113835171,(-0.0030272859262519755+0.029443708493078098j),12.63104711377908
31,31,3.75309375,0.0038049635642058,(-0.00705163373858092+0.010970088326097378j),13.052082017629678,(-0.007051633738576653+0.010970088326090286j),13.052082017571715
32,32,3.75319375,0.0033935936145329,(-0.010295227698526511-0.021343345855838188j),13.473116921424184,(-0.010295227698524222-0.02134334585584264j),13.473116921364351
33,33,3.75329375,0.0030993114094022,(0.018846161848815712+0.017541062344456196j),13.89415182521869,(0.018846161848816913+0.01754106234445396j),13.894151825156987
34,34,3.75339375,0.0025940188398938,(-0.015640437593935866-0.019007121173706502j),14.315186729013195,(-0.0156404375939346-0.019007121173705385j),14.315186728949623
35,35,3.75349375,0.0027372864182626,(-0.010654211318320991-0.010515545066893374j),14.736221632807702,(-0.010654211318325106-0.010515545066892638j),14.736221632742259
36,36,3.75359375,0.003478443696547,(-0.004684017125886383-0.015046345680148544j),15.157256536602208,(-0.00468401712588816-0.01504634568014845j),15.157256536534895
37,37,3.75369375,0.0035668510941474,(-0.029122744848765616-0.011626290994538227j),15.578291440396711,(-0.02912274484876482-0.011626290994537151j),15.578291440327531
38,38,3.75379375,0.0038011164082668,(-0.045225168640368324+0.0014596611678880655j),15.99932634419122,(-0.045225168640369504+0.0014596611678858312j),15.999326344120167
39,39,3.75389375,0.0031313269357503,(-0.01050326389305347-0.02393879041885978j),16.420361247985724,(-0.01050326389305227-0.0239387904188626j),16.4203612479128
40,40,3.75399375,0.0035717850680449,(-0.029811440148530967-0.002461244432443716j),16.84139615178023,(-0.029811440148530315-0.0024612444324357396j),16.84139615170544
41,41,3.75409375,0.0040160553331411,(-0.0023507311628544955-0.019823597355249307j),17.262431055574737,(-0.002350731162850901-0.019823597355247854j),17.262431055498077
42,42,3.75419375,0.003393302904488,(-0.011997106605810957+0.03036614763180928j),17.68346595936924,(-0.011997106605806412+0.030366147631811405j),17.68346595929071
43,43,3.75429375,0.0037426421076365,(-0.010993572387037034-0.01765106352154075j),18.104500863163747,(-0.010993572387040212-0.01765106352154329j),18.104500863083345
44,44,3.75439375,0.0027322671258033,(-0.01735701327248229+0.006795048135436398j),18.525535766958253,(-0.017357013272484335+0.006795048135432226j),18.525535766875983
45,45,3.75449375,0.002362602720431,(-0.01252091217884527-0.0014743076799241632j),18.94657067075276,(-0.012520912178845815-0.0014743076799228544j),18.94657067066862
46,46,3.75459375,0.0021314485327436,(-0.003345360698476646+0.004791516236702827j),19.367605574547262,(-0.0033453606984742675+0.0047915162367015394j),19.367605574461255
47,47,3.75469375,0.0027666067580359,(-0.03034821344709846+0.024258746853624683j),19.78864047834177,(-0.030348213447101+0.024258746853623704j),19.78864047825389
48,48,3.75479375,0.0037371636019681,(-0.01241961444824213-0.018418834835806384j),20.209675382136275,(-0.012419614448241575-0.01841883483580207j),20.209675382046527
49,49,3.75489375,0.0039613735512552,(-0.004898815328314498+0.011852558306971288j),20.630710285930785,(-0.0048988153283159325+0.011852558306963322j),20.630710285839164
50,50,3.75499375,0.0043290399531859,(-0.010668859622884554+0.01340434322693072j),21.05174518972529,(-0.010668859622888337+0.013404343226930359j),21.0517451896318
51,51,3.75509375,0.0038194307638433,(-0.02462449299278345+0.0072281678041485175j),21.472780093519795,(-0.02462449299278452+0.0072281678041541024j),21.472780093424433
52,52,3.75519375,0.0034920597750227,(-0.03932969132201765-0.01876602399742556j),21.893814997314298,(-0.039329691322015525-0.018766023997428098j),21.89381499721707
53,53,3.75529375,0.0030655143202561,(-0.048482546979434826+0.0027694031519236613j),22.314849901108804,(-0.048482546979435374+0.002769403151924879j),22.31484990100971
54,54,3.75539375,0.0031603604902735,(-0.05844270156300391+0.03419730219174599j),22.73588480490331,(-0.058442701563005656+0.03419730219174633j),22.735884804802343
55,55,3.75549375,0.0042623591002212,(-0.03990313962352502-0.010433234579306859j),23.156919708697817,(-0.03990313962352929-0.010433234579306845j),23.156919708594977
56,56,3.75559375,0.0053215282040824,(0.17287843023071547-0.1805917219777816j),23.577954612492324,(0.17287843023071525-0.18059172197778145j),23.577954612387614
57,57,3.75569375,0.0052105527609918,(0.005721645774299101-0.044472142921237925j),23.998989516286827,(0.005721645774308365-0.04447214292123951j),23.998989516180252
58,58,3.75579375,0.0041949342732118,(0.024551202800053948-0.017943026435629755j),24.420024420081333,(0.024551202800051998-0.017943026435629783j),24.420024419972886
59,59,3.75589375,0.0030757451841192,(-0.017823579122949344-0.017588136385226723j),24.84105932387584,(-0.01782357912295163-0.017588136385231448j),24.84105932376552
60,60,3.75599375,0.0039341225321353,(-0.04610387745330961-0.01066053570898633j),25.262094227670342,(-0.046103877453313534-0.01066053570898079j),25.26209422755816
61,61,3.75609375,0.0048464234653958,(-0.04385584196404707+0.11562988682668794j),25.68312913146485,(-0.043855841964044545+0.11562988682668413j),25.683129131350796
62,62,3.75619375,0.0054669259705347,(0.06030251940923598-0.05431368346458895j),26.104164035259355,(0.06030251940923752-0.05431368346458986j),26.10416403514343
63,63,3.75629375,0.0056285604610342,(0.024925548963724252-0.012726744297063596j),26.525198939053865,(0.024925548963721463-0.012726744297066907j),26.525198938936065
64,64,3.75639375,0.0060088619538264,(0.011580093905266299-0.02960439036404132j),26.94623384284837,(0.011580093905262384-0.029604390364039657j),26.946233842728702
65,65,3.75649375,0.0062908147845354,(0.0015159636821005865+0.007232593114741066j),27.367268746642875,(0.0015159636821021547+0.007232593114740067j),27.36726874652134
66,66,3.75659375,0.0058008975112137,(0.03280006373122794+0.003264662536822588j),27.78830365043738,(0.032800063731228395+0.003264662536824961j),27.788303650313974
67,67,3.75669375,0.0055999286196241,(0.010070935806480927-0.01528275816526034j),28.209338554231884,(0.010070935806477638-0.015282758165261971j),28.20933855410661
68,68,3.75679375,0.0056880007253974,(0.03871141356985099+0.007590191553574113j),28.63037345802639,(0.03871141356985294+0.007590191553572545j),28.630373457899246
69,69,3.75689375,0.0062090039550283,(0.0554438436545562+0.08689155801027935j),29.051408361820897,(0.055443843654554334+0.08689155801027693j),29.051408361691884
70,70,3.75699375,0.0065952286089253,(-0.08216452114892457-0.08006749873240715j),29.472443265615404,(-0.08216452114892356-0.0800674987324086j),29.472443265484518
71,71,3.75709375,0.0063304374593586,(-0.06733615486723256-0.01993632121173486j),29.89347816940991,(-0.06733615486723041-0.0199363212117393j),29.893478169277152
72,72,3.75719375,0.0065544284903322,(-0.06160784282882782+0.027960879081463275j),30.314513073204413,(-0.06160784282882569+0.027960879081471247j),30.31451307306979
73,73,3.75729375,0.0074632730955304,(-0.02129881649666647-0.029552251826610962j),30.73554797699892,(-0.021298816496670064-0.02955225182661294j),30.735547976862428
74,74,3.75739375,0.0078366093291521,(0.037413009920797324+0.04060751508796469j),31.156582880793422,(0.037413009920799566+0.04060751508796594j),31.156582880655062
75,75,3.75749375,0.0077024245750983,(-0.011465249616854767+0.006663252641106621j),31.57761778458793,(-0.011465249616856826+0.006663252641104494j),31.577617784447696
76,76,3.75759375,0.0075670718762886,(-0.03361038263187722-0.014525005666613047j),31.99865268838244,(-0.03361038263187642-0.014525005666613876j),31.998652688240334
77,77,3.75769375,0.0078547005013768,(-0.0006402180358465875-0.0317975415625366j),32.41968759217694,(-0.0006402180358414111-0.03179754156253925j),32.41968759203297
78,78,3.75779375,0.007675822849173,(0.011868419988441896+0.02510655243605544j),32.84072249597145,(0.01186841998844388+0.02510655243605208j),32.8407224958256
79,79,3.75789375,0.0075258217486539,(0.007857806904398718+0.007813623665346395j),33.261757399765955,(0.00785780690439563+0.007813623665345715j),33.26175739961824
80,80,3.75799375,0.0071434415950376,(-0.046253310078167575+0.014516171112536225j),33.68279230356046,(-0.04625331007817111+0.014516171112532075j),33.68279230341088
81,81,3.75809375,0.0071446408650279,(0.004511914668525345+0.008190025849368718j),34.10382720735497,(0.004511914668525491+0.008190025849366976j),34.103827207203516
82,82,3.75819375,0.0075787295361273,(0.0158096825043562+0.012500849410022358j),34.524862111149474,(0.0158096825043599+0.01250084941002333j),34.52486211099615
83,83,3.75829375,0.0083031785274631,(-0.020098531770690046+0.0006458205295561507j),34.94589701494398,(-0.020098531770690032+0.0006458205295559981j),34.945897014788784
84,84,3.75839375,0.0087262759459081,(-0.010396802571547594-0.010411708469360115j),35.36693191873848,(-0.010396802571546564-0.010411708469359394j),35.36693191858142
85,85,3.75849375,0.0080089618854042,(-0.005679297722273102-0.010086828343019431j),35.78796682253299,(-0.005679297722265712-0.010086828343022696j),35.78796682237406
86,86,3.75859375,0.0073245192901166,(-0.030567659890560657+0.024327339503780375j),36.20900172632749,(-0.03056765989056459+0.024327339503788428j),36.20900172616669
87,87,3.75869375,0.0079736377513268,(-0.04374371950295922-0.00011822480589758488j),36.630036630122,(-0.043743719502958-0.00011822480589950002j),36.63003662995933
88,88,3.75879375,0.0083972061825858,(-0.035732175448554136+0.01797967011259846j),37.051071533916506,(-0.03573217544855058+0.017979670112597858j),37.051071533751966
