,t,y
0,7.499993750000001,1.0350298953430773e-05
1,7.50009375,0.0006192021700981
2,7.50019375,-0.0002997295865349
3,7.50029375,0.0026700263788406
4,7.50039375,0.0082637836644585
5,7.50049375,0.0066773357689229
6,7.50059375,0.0081993228026059
7,7.50069375,0.0080818299573057
8,7.50079375,0.0083837427322281
9,7.50089375,0.0059939422735997
10,7.50099375,0.0069065832453925
11,7.50109375,0.0082196682704963
12,7.50119375,0.0074758925298904
13,7.50129375,0.0090743559212051
14,7.50139375,0.0074510261650216
15,7.50149375,0.0091336866400973
16,7.50159375,0.0073400689222211
17,7.50169375,0.005917360920292
18,7.50179375,0.0058601608564246
19,7.50189375,0.0058283549636407
20,7.50199375,0.0074970546829818
21,7.50209375,0.0074526063491741
22,7.50219375,0.0053041175214731
23,7.50229375,0.004741720869509
24,7.50239375,0.0066668634963876
25,7.50249375,0.0047333824912707
26,7.50259375,0.0044687658517496
27,7.50269375,0.0055137447110157
28,7.50279375,0.0051683629667455
29,7.50289375,0.0046677949766678
30,7.50299375,0.0050265573042627
31,7.50309375,0.0044325680173672
32,7.50319375,0.0042016358078128
33,7.50329375,0.0045061941963157
34,7.50339375,0.0031054832613565
35,7.50349375,0.0040594911898512
36,7.50359375,0.0016750601959338
37,7.50369375,0.0033844718975306
38,7.50379375,0.0039510315344279
39,7.50389375,0.0031927123853385
40,7.50399375,0.003591921942115
41,7.50409375,0.0049807396368216
42,7.50419375,0.0052426155481814
43,7.50429375,0.0040152734156265
44,7.50439375,-0.0003203028664916
45,7.50449375,0.0015516845834621
46,7.50459375,0.0050025628630726
47,7.50469375,0.0036384105182671
48,7.50479375,0.00330426377981
49,7.50489375,0.0006391680628397
50,7.50499375,0.0029329184131913
51,7.50509375,0.0049576433041424
52,7.50519375,0.0024719901919606
53,7.50529375,0.00321236403003
54,7.50539375,0.0004194828044292
55,7.50549375,0.0038667053116829
56,7.50559375,0.0049364482776078
57,7.50569375,0.0028660351671588
58,7.50579375,0.0044556555282972
59,7.50589375,0.0014293400163445
60,7.50599375,0.0044842518220681
61,7.50609375,0.0042443381057582
62,7.50619375,0.0043235441582282
63,7.50629375,0.0042491245442552
64,7.50639375,0.0043403464383739
65,7.50649375,0.0043741031262186
66,7.50659375,0.0051383667659831
67,7.50669375,0.0053532991871408
68,7.50679375,0.0053496535114793
69,7.50689375,0.0049335357527898
70,7.50699375,0.0055470819963945
71,7.50709375,0.0081999900650723
72,7.50719375,0.0071252087165017
73,7.50729375,0.0071607011481142
74,7.50739375,0.0063558155461727
75,7.50749375,0.0059456287671292
76,7.50759375,0.0071021279652296
77,7.50769375,0.0083307292343725
78,7.50779375,0.0079058257153055
79,7.50789375,0.0081961647966714
80,7.50799375,0.0067295621854787
81,7.50809375,0.0054602620420499
82,7.50819375,0.0080081440495117
83,7.50829375,0.0098866504899934
84,7.50839375,0.0087684633267948
85,7.50849375,0.007849879818204
86,7.50859375,0.0083132768856699
87,7.50869375,0.009050147005335
88,7.50879375,0.0094623544342135
89,7.50889375,0.0073103597860694
90,7.50899375,0.0071021088269366
91,7.50909375,0.0072554098239131
92,7.50919375,0.0094861235509182
93,7.50929375,0.0060014258038224
94,7.50939375,0.005427472852189
95,7.50949375,0.009810537561315
96,7.50959375,0.0075356542110066
97,7.50969375,0.0070688436215383
98,7.50979375,0.0074212609699501
99,7.50989375,0.0079728248915367
100,7.50999375,0.0064604216191067
101,7.51009375,0.0077629871037153
102,7.51019375,0.0073045888918422
103,7.51029375,0.0067140206787458
104,7.51039375,0.0063256418837145
105,7.51049375,0.0045979218663605
106,7.51059375,0.0066414940613024
107,7.51069375,0.0056169632038214
108,7.51079375,0.0059725898216268
109,7.51089375,0.005492550074763
110,7.51099375,0.0060304877780348
111,7.51109375,0.0041738088525144
112,7.51119375,0.0037851996770103
113,7.51129375,0.0044687034598598
114,7.51139375,0.0055927668017061
115,7.51149375,0.0060737586883144
116,7.51159375,0.0033428766230197
117,7.51169375,0.0030929214568609
118,7.51179375,0.0040114433282969
119,7.51189375,0.0050935017922972
120,7.51199375,0.0054241941747466
121,7.51209375,0.0038949667182146
122,7.51219375,0.0002223866052139
123,7.51229375,0.0009712090724277
124,7.51239375,0.0029026136596229
125,7.51249375,0.0052677865511858
126,7.51259375,0.0044119581517917
127,7.51269375,0.0040542514987577
128,7.51279375,0.0032908136793547
129,7.51289375,0.0028321941235903
130,7.51299375,0.0029876014668075
131,7.51309375,0.0030076281736461
132,7.51319375,0.0023439198864828
133,7.51329375,0.0020344466272707
134,7.51339375,0.0024100756788913
135,7.51349375,0.0024957253235155
136,7.51359375,0.0029537390142403
137,7.51369375,0.002281683692269
138,7.51379375,0.0039069067953402
139,7.51389375,0.0048107736919612
140,7.51399375,0.0028777640223973
141,7.51409375,0.0025981640086643
142,7.51419375,0.0032306028112035
143,7.51429375,0.004478140305131
