,t,y
0,3.74999375,-1.3872262743458914e-05
1,3.75009375,0.0004532990122196
2,3.75019375,-0.0002780663258971
3,3.75029375,0.0027337280077742
4,3.75039375,0.0074892665929923
5,3.75049375,0.0071458104059434
6,3.75059375,0.0078201964674739
7,3.75069375,0.0073913583495322
8,3.75079375,0.007697194141893
9,3.75089375,0.0081083797957568
10,3.75099375,0.0080037527744382
11,3.75109375,0.0070682890459297
12,3.75119375,0.0068491667264082
13,3.75129375,0.0068450486077467
14,3.75139375,0.0065748186306278
15,3.75149375,0.0069284455336212
16,3.75159375,0.0069700368696626
17,3.75169375,0.0074808524651932
18,3.75179375,0.0076169533475637
19,3.75189375,0.006614067212508
20,3.75199375,0.0058798951848357
21,3.75209375,0.0055483057595858
22,3.75219375,0.0055058649604119
23,3.75229375,0.0056686294599699
24,3.75239375,0.0056167182490921
25,3.75249375,0.0043699078400678
26,3.75259375,0.0038092427370727
27,3.75269375,0.0044984382269467
28,3.75279375,0.0050523663018993
29,3.75289375,0.0040871090568807
30,3.75299375,0.0032117503960074
31,3.75309375,0.0033273617703872
32,3.75319375,0.0039422822883029
33,3.75329375,0.0039094040457628
34,3.75339375,0.0037620208202578
35,3.75349375,0.0044370480174282
36,3.75359375,0.005170089502293
37,3.75369375,0.0046109604325322
38,3.75379375,0.0028332728419863
39,3.75389375,0.0022709085727966
40,3.75399375,0.0028632410444173
41,3.75409375,0.0030549800095487
42,3.75419375,0.0022724951035432
43,3.75429375,0.0019168405840143
44,3.75439375,0.0023216564948275
45,3.75449375,0.003283650131224
46,3.75459375,0.003074304959639
47,3.75469375,0.0027772830414701
48,3.75479375,0.0027676511149315
49,3.75489375,0.0028149672451749
50,3.75499375,0.0036735088225389
51,3.75509375,0.0037231532716948
52,3.75519375,0.0038453475528254
53,3.75529375,0.0039345945562937
54,3.75539375,0.0035019720885071
55,3.75549375,0.0036784627290483
56,3.75559375,0.0044159844676654
57,3.75569375,0.0036393904210702
58,3.75579375,0.0031844686841213
59,3.75589375,0.0040795618911101
60,3.75599375,0.0048246545536845
61,3.75609375,0.0051430813092359
62,3.75619375,0.0052330026839609
63,3.75629375,0.0058227742992752
64,3.75639375,0.0060685668462247
65,3.75649375,0.0049535569634986
66,3.75659375,0.0047496296099011
67,3.75669375,0.0058188621332063
68,3.75679375,0.0060297185227166
69,3.75689375,0.0062998859414411
70,3.75699375,0.0062363747729577
71,3.75709375,0.0065791104770691
72,3.75719375,0.006990973767779
73,3.75729375,0.0074128587317647
74,3.75739375,0.0071320614946976
75,3.75749375,0.0066527601060968
76,3.75759375,0.0068640559151698
77,3.75769375,0.007435975418544
78,3.75779375,0.0086841931635873
79,3.75789375,0.0080425536270246
80,3.75799375,0.0075822590867792
81,3.75809375,0.00834560244945
82,3.75819375,0.0090270983099626
83,3.75829375,0.0084120145541403
84,3.75839375,0.0075561471682352
85,3.75849375,0.0076453270492196
86,3.75859375,0.0079857541010697
87,3.75869375,0.0067538005161883
88,3.75879375,0.006098253453338
89,3.75889375,0.0067105447118625
90,3.75899375,0.007674660812607
91,3.75909375,0.0082951805436448
92,3.75919375,0.0077700932807435
93,3.75929375,0.0077723909085696
94,3.75939375,0.0080918121689483
95,3.75949375,0.0077773867794693
96,3.75959375,0.007468556677351
97,3.75969375,0.0071641801108621
