,Unnamed: 0,t,y,fft,fftfreq,fft_plot,fftfreq_plot
0,0,5.937493750000001,-1.1796043164742915e-05,(84.7026732800768+5.377642775528102e-16j),,(84.70267328007608+2.8449465006019636e-16j),0.0
1,1,5.93759375,3.8873747749898857e-05,(0.013875679924529174+0.1331758001626884j),0.6399590426227637,(0.013875679924520363+0.13317580016269476j),0.6399590426284477
2,2,5.93769375,0.0002138657852823,(-0.05415515728382993+0.024868404829595653j),1.2799180852455274,(-0.0541551572838405+0.0248684048295989j),1.2799180852568954
3,3,5.93779375,0.0007928694752317,(0.0017468703232442122-0.007977780798895015j),1.9198771278682911,(0.0017468703232410628-0.007977780798894515j),1.9198771278853433
4,4,5.937893750000001,0.0009991068316947,(-0.03711546830903665+0.0038380937278453303j),2.559836170491055,(-0.03711546830904395+0.0038380937278467j),2.559836170513791
5,5,5.93799375,0.0027453074112986,(-0.03973755664384366+0.05917075172464592j),3.1997952131138185,(-0.03973755664384011+0.059170751724649744j),3.1997952131422385
6,6,5.93809375,0.0031031902032991,(-0.04560705273540956+0.0006236606097613528j),3.8397542557365822,(-0.04560705273539929+0.0006236606097578297j),3.8397542557706865
7,7,5.93819375,0.0036852428020761,(-0.01862890954673505-0.00958748459557194j),4.479713298359346,(-0.018628909546732103-0.009587484595570068j),4.479713298399134
8,8,5.938293750000001,0.0034491334729432,(-0.026482952899165104-0.011229827935804352j),5.11967234098211,(-0.026482952899167002-0.011229827935804546j),5.119672341027582
9,9,5.93839375,0.0028120766309121,(-0.00828910467368856-0.007387433403820926j),5.759631383604873,(-0.00828910467368291-0.007387433403816257j),5.759631383656029
10,10,5.93849375,0.0017845933461448,(-0.020630691211998023-0.029866803367429615j),6.399590426227637,(-0.02063069121199803-0.02986680336743003j),6.399590426284477
11,11,5.938593750000001,0.0034737352534556,(-0.04423301421205666+0.0024146421677694943j),7.039549468850401,(-0.044233014212060204+0.0024146421677693998j),7.0395494689129245
12,12,5.9386937500000005,0.0047815693734132,(-0.04110358898439883+0.020358678152801412j),7.6795085114731645,(-0.04110358898440154+0.02035867815280549j),7.679508511541373
13,13,5.93879375,0.0024830314767509,(0.0002441417474445453-0.023577254357482744j),8.319467554095928,(0.00024414174744417146-0.02357725435748435j),8.31946755416982
14,14,5.93889375,0.004859224557781,(-0.02610323494755217-0.007141803237003654j),8.959426596718693,(-0.02610323494755595-0.0071418032369974785j),8.959426596798268
15,15,5.938993750000001,0.0036649811428359,(-0.03697125853546396+0.0019193203161456808j),9.599385639341456,(-0.03697125853546277+0.0019193203161456181j),9.599385639426716
16,16,5.9390937500000005,0.0026626286997691,(-0.007526620172489517+0.017844468034871965j),10.23934468196422,(-0.007526620172488798+0.017844468034870734j),10.239344682055163
17,17,5.93919375,0.0040888122162219,(-0.012236503568453311-0.007584670998640288j),10.879303724586984,(-0.012236503568453424-0.007584670998640427j),10.879303724683611
18,18,5.93929375,0.0044205365079423,(-0.049156826828290576-0.011311146686127278j),11.519262767209746,(-0.049156826828289674-0.011311146686122871j),11.519262767312059
19,19,5.939393750000001,0.0043656249746133,(-0.029920212131572664-0.006379570736154256j),12.15922180983251,(-0.02992021213157706-0.00637957073615711j),12.159221809940506
20,20,5.9394937500000005,0.005706871471053,(-0.02664958101737608+0.001978144355717259j),12.799180852455274,(-0.026649581017376283+0.0019781443557177485j),12.799180852568954
21,21,5.93959375,0.0046281718507657,(-0.013273714473384785-0.014819116508436469j),13.439139895078036,(-0.013273714473394014-0.014819116508431797j),13.439139895197401
22,22,5.93969375,0.0033040115021446,(-0.03403865671160291-0.00388489078915732j),14.079098937700802,(-0.03403865671160285-0.003884890789162374j),14.079098937825849
23,23,5.939793750000001,0.0043712948422891,(-0.030668099628188464-0.026918084681795663j),14.719057980323566,(-0.030668099628188526-0.02691808468179799j),14.719057980454297
24,24,5.93989375,0.0056301252398917,(-0.0493720469093023-0.060388222860512895j),15.359017022946327,(-0.049372046909301026-0.06038822286051275j),15.359017023082746
25,25,5.93999375,0.0067945983435206,(-0.03453401838174452+0.036513899615172735j),15.998976065569092,(-0.034534018381745225+0.03651389961517376j),15.998976065711194
26,26,5.94009375,0.0070101825649356,(-0.007368703173106714-0.029011664317144463j),16.638935108191856,(-0.007368703173109888-0.029011664317140817j),16.63893510833964
27,27,5.940193750000001,0.0082977225000023,(-0.016173656563463583-0.0048365311807937374j),17.27889415081462,(-0.016173656563463742-0.0048365311807884535j),17.27889415096809
28,28,5.94029375,0.0077228594073863,(-0.03158103123031725-0.01785569328662959j),17.918853193437386,(-0.031581031230315255-0.017855693286626066j),17.918853193596536
29,29,5.94039375,0.0053230939261005,(-0.036114757779999104+0.0023956887295846314j),18.55881223606015,(-0.036114757780000464+0.0023956887295809295j),18.558812236224984
30,30,5.940493750000001,0.0076875951236493,(-0.033709132959673614-0.0037347209218296634j),19.198771278682912,(-0.03370913295967401-0.0037347209218338015j),19.19877127885343
31,31,5.940593750000001,0.0060697794464034,(-0.015690656614335996-0.001663928484436636j),19.838730321305675,(-0.015690656614336065-0.0016639284844407092j),19.83873032148188
32,32,5.94069375,0.0070877905258295,(-0.01869057086170638-0.01180240209190346j),20.47868936392844,(-0.018690570861704375-0.01180240209190383j),20.478689364110327
33,33,5.94079375,0.006841146475048,(-0.03345052199199055+0.003465193697128357j),21.1186484065512,(-0.03345052199198914+0.0034651936971284406j),21.118648406738775
34,34,5.940893750000001,0.0081853029158889,(-0.049030803083694875+0.009110236931834511j),21.758607449173965,(-0.04903080308369552+0.009110236931835363j),21.758607449367222
35,35,5.9409937500000005,0.0093008001344439,(-0.02061470949750056+0.0006123178039862589j),22.39856649179673,(-0.020614709497500154+0.0006123178039913729j),22.39856649199567
36,36,5.94109375,0.0081408973813715,(-0.04119845740579913+0.03879001160705614j),23.03852553441949,(-0.04119845740579989+0.038790011607056085j),23.038525534624117
37,37,5.94119375,0.0089534176124401,(-0.07680041836289205-0.09769187870500276j),23.67848457704226,(-0.07680041836288948-0.09769187870500745j),23.678484577252565
38,38,5.941293750000001,0.0057646353615545,(-0.0321899944675611-0.0360493754441126j),24.31844361966502,(-0.03218999446755527-0.03604937544411209j),24.318443619881013
