Units: EU
Ref Chan:Resp Chan	0-Z:0-Z
Channel Name	I2
Channel Comment	

Time	 Real

Units:
sec	g
0.0000000000000e+000	        112.6329
7.8125000000000e-005	       -5.145068
1.5625000000000e-004	       -28.59866
2.3437500000000e-004	        44.17244
3.1250000000000e-004	       -50.02555
3.9062500000000e-004	        -35.2451
4.6875000000000e-004	        69.49991
5.4687500000000e-004	       -42.66815
6.2500000000000e-004	        11.17798
7.0312500000000e-004	        87.08689
7.8125000000000e-004	        87.08689
8.5937500000000e-004	       -86.38709
9.3750000000000e-004	        62.90449
1.0156250000000e-003	       -9.321577
1.0937500000000e-003	       -55.07371
1.1718750000000e-003	        7.865791
1.2500000000000e-003	       -63.83997
1.3281250000000e-003	        107.8123
1.4062500000000e-003	       -58.60353
1.4843750000000e-003	        1.368293
1.5625000000000e-003	        50.19469
1.6406250000000e-003	       -55.56042
1.7187500000000e-003	        12.61211
1.7968750000000e-003	        59.22101
1.8750000000000e-003	       -77.46949
1.9531250000000e-003	        47.69026
2.0312500000000e-003	        6.322684
2.1093750000000e-003	       -67.27644
2.1875000000000e-003	        78.54532
2.2656250000000e-003	       -5.185479
2.3437500000000e-003	       -45.92302
2.4218750000000e-003	        84.41882
2.5000000000000e-003	       -59.70009
2.5781250000000e-003	       -15.32765
2.6562500000000e-003	         57.1581
2.7343750000000e-003	        -69.8915
2.8125000000000e-003	        16.36254
2.8906250000000e-003	        58.92635
2.9687500000000e-003	       -80.63541
3.0468750000000e-003	        64.26077
3.1250000000000e-003	        11.02235
3.2031250000000e-003	        -65.8831
3.2812500000000e-003	        67.93699
3.3593750000000e-003	       -37.15926
3.4375000000000e-003	       -39.18156
3.5156250000000e-003	        74.67116
3.5937500000000e-003	       -50.09045
3.6718750000000e-003	       -7.225177
3.7500000000000e-003	        78.11628
3.8281250000000e-003	        -76.2546
3.9062500000000e-003	        43.41537
3.9843750000000e-003	        25.45103
4.0625000000000e-003	       -75.85045
4.1406250000000e-003	        40.30008
4.2187500000000e-003	        1.967965
4.2968750000000e-003	       -69.59346
4.3750000000000e-003	        106.4318
4.4531250000000e-003	       -25.81977
4.5312500000000e-003	       -21.06792
4.6093750000000e-003	        68.07922
4.6875000000000e-003	       -69.69301
4.7656250000000e-003	       -6.054447
4.8437500000000e-003	        56.37688
4.9218750000000e-003	        -74.0766
5.0000000000000e-003	        35.35004
5.0781250000000e-003	        51.78875
5.1562500000000e-003	       -80.71752
5.2343750000000e-003	        82.31061
5.3125000000000e-003	       -14.02327
5.3906250000000e-003	       -49.59298
5.4687500000000e-003	        57.85441
5.5468750000000e-003	       -36.88906
5.6250000000000e-003	       -43.28485
5.7031250000000e-003	        86.05159
5.7812500000000e-003	       -61.09324
5.8593750000000e-003	        13.89441
5.9375000000000e-003	        60.28381
6.0156250000000e-003	       -76.45914
6.0937500000000e-003	        40.48257
6.1718750000000e-003	        20.11602
6.2500000000000e-003	       -76.49804
6.3281250000000e-003	        61.45063
6.4062500000000e-003	       -1.816076
6.4843750000000e-003	        -57.3213
6.5625000000000e-003	        86.49068
6.6406250000000e-003	       -43.74642
6.7187500000000e-003	       -20.07112
6.7968750000000e-003	        75.32336
6.8750000000000e-003	       -67.84829
6.9531250000000e-003	        5.219385
7.0312500000000e-003	        47.90633
7.1093750000000e-003	       -76.13727
7.1875000000000e-003	        44.18829
7.2656250000000e-003	        34.77797
7.3437500000000e-003	       -74.08952
7.4218750000000e-003	        79.36313
7.5000000000000e-003	       -23.12815
7.5781250000000e-003	       -50.61209
7.6562500000000e-003	        64.51095
7.7343750000000e-003	       -38.90635
7.8125000000000e-003	       -29.19406
7.8906250000000e-003	        94.28897
7.9687500000000e-003	       -70.62619
8.0468750000000e-003	        24.22475
8.1250000000000e-003	        38.85459
8.2031250000000e-003	         -73.249
8.2812500000000e-003	        37.07262
8.3593750000000e-003	        26.14957
8.4375000000000e-003	       -75.04975
8.5156250000000e-003	        75.35444
8.5937500000000e-003	       -19.07287
8.6718750000000e-003	       -42.50444
8.7500000000000e-003	        97.04379
8.8281250000000e-003	       -58.82548
8.9062500000000e-003	       -6.583168
8.9843750000000e-003	         41.5747
9.0625000000000e-003	       -65.13959
9.1406250000000e-003	        11.71205
9.2187500000000e-003	        80.07411
9.2968750000000e-003	       -74.76051
9.3750000000000e-003	        72.08851
9.4531250000000e-003	       -5.026259
9.5312500000000e-003	       -55.77827
9.6093750000000e-003	        57.26189
9.6875000000000e-003	       -16.98747
9.7656250000000e-003	       -38.34174
9.8437500000000e-003	        107.1867
9.9218750000000e-003	       -76.91262
1.0000000000000e-002	        12.99521
1.0078125000000e-002	        33.45538
1.0156250000000e-002	        -61.0572
1.0234375000000e-002	        30.87378
1.0312500000000e-002	        69.27411
1.0390625000000e-002	       -81.33222
1.0468750000000e-002	        75.82661
1.0546875000000e-002	       -15.88138
1.0625000000000e-002	       -59.63936
1.0703125000000e-002	        49.66459
1.0781250000000e-002	       -14.97969
1.0859375000000e-002	       -37.28896
1.0937500000000e-002	        116.3769
1.1015625000000e-002	       -69.20933
1.1093750000000e-002	        23.07831
1.1171875000000e-002	        7.101594
1.1250000000000e-002	       -56.72732
1.1328125000000e-002	        35.61162
1.1406250000000e-002	        56.94234
1.1484375000000e-002	       -70.54753
1.1562500000000e-002	        82.73712
1.1640625000000e-002	       -31.16926
1.1718750000000e-002	       -32.31357
1.1796875000000e-002	        68.70292
1.1875000000000e-002	       -26.75653
1.1953125000000e-002	       -38.53591
1.2031250000000e-002	         69.1348
1.2109375000000e-002	       -64.12902
1.2187500000000e-002	         23.2485
1.2265625000000e-002	        70.15489
