Units: EU
Ref Chan:Resp Chan	0-Z:0-Z
Channel Name	I1 : I2
Channel Comment	 : 

Frequency	 Real

Units:
Hz	g
0.0000000000000e+000	       0.7713458
1.5625000000000e+000	       0.7997344
3.1250000000000e+000	       0.2892808
4.6875000000000e+000	        1.398659
6.2500000000000e+000	       0.2802296
7.8125000000000e+000	       0.3527947
9.3750000000000e+000	       0.3207622
1.0937500000000e+001	      0.02049947
1.2500000000000e+001	       0.1550723
1.4062500000000e+001	      -0.2156623
1.5625000000000e+001	      -0.1845363
1.7187500000000e+001	       0.1343866
1.8750000000000e+001	      -0.2633816
2.0312500000000e+001	      -0.1803684
2.1875000000000e+001	     -0.01162596
2.3437500000000e+001	       0.0170805
2.5000000000000e+001	      0.09555743
2.6562500000000e+001	     -0.03153634
2.8125000000000e+001	       0.1374079
2.9687500000000e+001	      0.01117579
3.1250000000000e+001	      0.08826021
3.2812500000000e+001	      0.07076489
3.4375000000000e+001	      0.08974271
3.5937500000000e+001	      0.08445047
3.7500000000000e+001	      0.02937998
3.9062500000000e+001	     -0.02420353
4.0625000000000e+001	     -0.07239086
4.2187500000000e+001	      -0.1152422
4.3750000000000e+001	     0.003602634
4.5312500000000e+001	       -0.021405
4.6875000000000e+001	     -0.02008057
4.8437500000000e+001	     0.004497329
5.0000000000000e+001	     0.002847235
5.1562500000000e+001	    -0.008395677
5.3125000000000e+001	     -0.01397849
5.4687500000000e+001	      0.07855625
5.6250000000000e+001	      0.07880452
5.7812500000000e+001	     -0.08515227
5.9375000000000e+001	      0.04564592
6.0937500000000e+001	     -0.04634019
6.2500000000000e+001	    -0.005674181
6.4062500000000e+001	     -0.05168809
6.5625000000000e+001	     -0.04279574
6.7187500000000e+001	      0.00384062
6.8750000000000e+001	       -0.102771
7.0312500000000e+001	     -0.02594473
7.1875000000000e+001	       0.1784899
7.3437500000000e+001	      0.06065115
7.5000000000000e+001	       0.1600247
7.6562500000000e+001	      0.09792184
7.8125000000000e+001	       0.1354994
7.9687500000000e+001	      0.06400286
8.1250000000000e+001	      0.04177249
8.2812500000000e+001	       0.1057755
8.4375000000000e+001	       0.1171521
8.5937500000000e+001	      0.05358951
8.7500000000000e+001	      0.02656754
8.9062500000000e+001	      0.05582825
9.0625000000000e+001	     -0.09228074
9.2187500000000e+001	     -0.01053925
9.3750000000000e+001	     -0.04327891
9.5312500000000e+001	      0.04194583
9.6875000000000e+001	     -0.01635395
9.8437500000000e+001	       0.0764909
1.0000000000000e+002	      0.08797657
1.0156250000000e+002	      0.07489884
1.0312500000000e+002	      0.09681249
1.0468750000000e+002	       0.0729941
1.0625000000000e+002	     -0.03475158
1.0781250000000e+002	       0.1521024
1.0937500000000e+002	     -0.03169709
1.1093750000000e+002	       0.0685099
1.1250000000000e+002	     -0.02012093
1.1406250000000e+002	        0.115834
1.1562500000000e+002	      0.01539324
1.1718750000000e+002	      0.04692025
1.1875000000000e+002	      0.07260108
1.2031250000000e+002	      0.06798719
1.2187500000000e+002	      0.05569406
1.2343750000000e+002	     -0.02700564
1.2500000000000e+002	      0.03013271
1.2656250000000e+002	       0.1327018
1.2812500000000e+002	    -0.001346211
1.2968750000000e+002	      0.01505217
1.3125000000000e+002	      0.06107596
1.3281250000000e+002	     -0.02986793
1.3437500000000e+002	      0.06498511
1.3593750000000e+002	      0.06070848
1.3750000000000e+002	      0.06727676
1.3906250000000e+002	       0.0270692
1.4062500000000e+002	        0.101244
1.4218750000000e+002	      0.03526917
1.4375000000000e+002	    -0.001579443
1.4531250000000e+002	      0.03886765
1.4687500000000e+002	      0.01722685
1.4843750000000e+002	      0.05725716
1.5000000000000e+002	      0.07969548
1.5156250000000e+002	      0.04776688
1.5312500000000e+002	      0.01053081
1.5468750000000e+002	      0.04070915
1.5625000000000e+002	      0.06974215
1.5781250000000e+002	      0.05316891
1.5937500000000e+002	    -0.009704186
1.6093750000000e+002	      0.04521131
1.6250000000000e+002	       0.0843159
1.6406250000000e+002	      -0.0412165
1.6562500000000e+002	     -0.02726517
1.6718750000000e+002	     -0.06248369
1.6875000000000e+002	      0.07392737
1.7031250000000e+002	    -0.008018531
1.7187500000000e+002	      0.05032628
1.7343750000000e+002	      0.02660162
1.7500000000000e+002	      0.08131586
1.7656250000000e+002	      0.06875532
1.7812500000000e+002	       0.1240149
1.7968750000000e+002	       0.1199617
1.8125000000000e+002	      0.02265657
1.8281250000000e+002	    -0.005894137
1.8437500000000e+002	      0.04016691
1.8593750000000e+002	      0.07489696
1.8750000000000e+002	      0.03095524
1.8906250000000e+002	      0.02382621
1.9062500000000e+002	     -0.06317897
1.9218750000000e+002	    -0.001427624
1.9375000000000e+002	       0.1019905
1.9531250000000e+002	     -0.03110754
1.9687500000000e+002	      0.03524355
1.9843750000000e+002	     -0.07331538
2.0000000000000e+002	      0.01510345
2.0156250000000e+002	      0.03678889
2.0312500000000e+002	      0.07671926
2.0468750000000e+002	     -0.02195947
2.0625000000000e+002	       0.1151947
2.0781250000000e+002	      0.05867692
2.0937500000000e+002	     -0.01916619
2.1093750000000e+002	       0.0731684
2.1250000000000e+002	      0.06454144
2.1406250000000e+002	      0.05123459
2.1562500000000e+002	      0.07053184
2.1718750000000e+002	      0.02733423
2.1875000000000e+002	     -0.03482286
2.2031250000000e+002	       0.1364179
2.2187500000000e+002	      0.04210961
2.2343750000000e+002	      0.07439747
2.2500000000000e+002	      0.08170305
2.2656250000000e+002	     -0.01251825
2.2812500000000e+002	      0.01484724
2.2968750000000e+002	      0.07730901
2.3125000000000e+002	      0.02331562
2.3281250000000e+002	    0.0001220502
2.3437500000000e+002	      0.01479109
2.3593750000000e+002	     -0.08633364
2.3750000000000e+002	     -0.06932329
2.3906250000000e+002	    -0.003160842
2.4062500000000e+002	      0.03272532
2.4218750000000e+002	      0.03063186
2.4375000000000e+002	      0.02059056
2.4531250000000e+002	      0.03951343
2.4687500000000e+002	      0.08164678
2.4843750000000e+002	     0.002927523
2.5000000000000e+002	     -0.05342411
2.5156250000000e+002	      0.03072969
2.5312500000000e+002	      0.07232642
2.5468750000000e+002	      0.05142755
2.5625000000000e+002	       0.0804008
2.5781250000000e+002	       0.1208989
2.5937500000000e+002	      0.02085502
2.6093750000000e+002	    -0.005391673
2.6250000000000e+002	     -0.03264882
2.6406250000000e+002	      0.03886887
2.6562500000000e+002	      0.02777752
2.6718750000000e+002	       0.0347433
2.6875000000000e+002	     -0.03289776
2.7031250000000e+002	      0.04462585
2.7187500000000e+002	      0.01977648
2.7343750000000e+002	     -0.00525219
2.7500000000000e+002	      0.04137496
2.7656250000000e+002	      0.06634744
2.7812500000000e+002	    -0.002666398
2.7968750000000e+002	     0.002987765
2.8125000000000e+002	      0.01570629
2.8281250000000e+002	      0.01242294
2.8437500000000e+002	     -0.03262431
2.8593750000000e+002	      0.02099912
2.8750000000000e+002	     0.009381617
2.8906250000000e+002	    -0.001762606
2.9062500000000e+002	      0.02502884
2.9218750000000e+002	      0.05780439
2.9375000000000e+002	      0.04899179
2.9531250000000e+002	       0.1214873
2.9687500000000e+002	      0.01956826
2.9843750000000e+002	      0.01083864
3.0000000000000e+002	     0.001773035
3.0156250000000e+002	     0.001847971
3.0312500000000e+002	       0.1442899
3.0468750000000e+002	      0.01199528
3.0625000000000e+002	      -0.1052521
3.0781250000000e+002	    -0.005031412
3.0937500000000e+002	     -0.03882452
3.1093750000000e+002	     -0.01961088
3.1250000000000e+002	     0.001747184
3.1406250000000e+002	     -0.01698014
3.1562500000000e+002	      0.02529345
3.1718750000000e+002	      0.03373266
3.1875000000000e+002	      0.03270142
3.2031250000000e+002	      0.07270247
3.2187500000000e+002	      0.04636539
3.2343750000000e+002	        0.022897
3.2500000000000e+002	      0.03670377
3.2656250000000e+002	      0.08564935
3.2812500000000e+002	      0.03675688
3.2968750000000e+002	       0.0658051
3.3125000000000e+002	      0.05183984
3.3281250000000e+002	    -0.002896491
3.3437500000000e+002	      0.07548346
3.3593750000000e+002	     -0.01043056
3.3750000000000e+002	    -0.007016498
3.3906250000000e+002	      0.02728716
3.4062500000000e+002	        0.067966
3.4218750000000e+002	      0.03123394
3.4375000000000e+002	      0.03653163
3.4531250000000e+002	      0.01456479
3.4687500000000e+002	      0.07433028
3.4843750000000e+002	     0.001358831
3.5000000000000e+002	      0.03940525
3.5156250000000e+002	    -0.009201672
3.5312500000000e+002	     -0.04376614
3.5468750000000e+002	       0.0303637
3.5625000000000e+002	      0.03343182
3.5781250000000e+002	    -0.001171745
3.5937500000000e+002	    -0.003312945
3.6093750000000e+002	       0.0145702
3.6250000000000e+002	      0.01954098
3.6406250000000e+002	      -0.0684238
3.6562500000000e+002	     0.008916514
3.6718750000000e+002	      0.01486882
3.6875000000000e+002	      0.04252145
3.7031250000000e+002	      0.08767561
3.7187500000000e+002	      0.07537145
3.7343750000000e+002	      0.04910927
3.7500000000000e+002	      0.01343216
3.7656250000000e+002	     -0.05403121
3.7812500000000e+002	       0.0719512
3.7968750000000e+002	      0.08279575
3.8125000000000e+002	    -0.001106591
3.8281250000000e+002	     -0.01145225
3.8437500000000e+002	      0.02261967
3.8593750000000e+002	      -0.0598268
3.8750000000000e+002	      0.01557821
3.8906250000000e+002	      0.02861044
3.9062500000000e+002	      0.06561886
3.9218750000000e+002	      0.06593695
3.9375000000000e+002	      0.06343222
3.9531250000000e+002	      0.03713516
3.9687500000000e+002	      0.07848946
3.9843750000000e+002	      0.02724097
4.0000000000000e+002	     -0.03719875
4.0156250000000e+002	      0.06622018
4.0312500000000e+002	     0.003680955
4.0468750000000e+002	      0.01843909
4.0625000000000e+002	      0.03255262
4.0781250000000e+002	      0.05675554
4.0937500000000e+002	     0.003631923
4.1093750000000e+002	     -0.03896241
4.1250000000000e+002	      0.01752115
4.1406250000000e+002	     0.001600322
4.1562500000000e+002	      0.02419856
4.1718750000000e+002	      0.05279845
4.1875000000000e+002	      0.09337873
4.2031250000000e+002	      0.01935202
4.2187500000000e+002	      0.03697131
4.2343750000000e+002	      0.03162161
4.2500000000000e+002	      0.02972007
4.2656250000000e+002	      0.05028469
4.2812500000000e+002	      0.04735736
4.2968750000000e+002	      0.02913398
4.3125000000000e+002	      0.04557396
4.3281250000000e+002	      0.03201903
4.3437500000000e+002	     -0.03095562
4.3593750000000e+002	      0.07438426
4.3750000000000e+002	      0.05480716
4.3906250000000e+002	      0.03942299
4.4062500000000e+002	      0.05852807
4.4218750000000e+002	      0.01542411
4.4375000000000e+002	      0.09054885
4.4531250000000e+002	      0.05868066
4.4687500000000e+002	      0.04428384
4.4843750000000e+002	     -0.01309965
4.5000000000000e+002	      0.04829176
4.5156250000000e+002	      0.04673777
4.5312500000000e+002	      0.05431475
4.5468750000000e+002	       0.0384576
4.5625000000000e+002	      0.02637059
4.5781250000000e+002	     -0.01995802
4.5937500000000e+002	     -0.03667388
4.6093750000000e+002	      0.08715951
4.6250000000000e+002	      0.01038411
4.6406250000000e+002	      0.08392686
4.6562500000000e+002	     0.005178564
4.6718750000000e+002	      0.03849699
4.6875000000000e+002	      -0.0245372
4.7031250000000e+002	       0.1164099
4.7187500000000e+002	      0.06490043
4.7343750000000e+002	      0.04207101
4.7500000000000e+002	       0.0588121
4.7656250000000e+002	      0.04072897
4.7812500000000e+002	    -0.005676069
4.7968750000000e+002	      0.03816748
4.8125000000000e+002	      0.06024162
4.8281250000000e+002	      0.04325084
4.8437500000000e+002	     -0.03769939
4.8593750000000e+002	      0.02097621
4.8750000000000e+002	       -0.046355
4.8906250000000e+002	      0.01611146
4.9062500000000e+002	    -0.001139062
4.9218750000000e+002	      0.02445907
4.9375000000000e+002	      0.01734813
4.9531250000000e+002	      0.06039711
4.9687500000000e+002	      0.06009598
4.9843750000000e+002	      0.03389419
5.0000000000000e+002	      0.05181789
5.0156250000000e+002	     -0.01347288
5.0312500000000e+002	      0.03752371
5.0468750000000e+002	    -0.001012872
5.0625000000000e+002	      0.03039627
5.0781250000000e+002	    -0.008653251
5.0937500000000e+002	      0.03150837
5.1093750000000e+002	      0.04974871
5.1250000000000e+002	      0.04324411
5.1406250000000e+002	    -0.004097005
5.1562500000000e+002	      0.03877831
5.1718750000000e+002	      0.08446717
5.1875000000000e+002	      0.05315997
5.2031250000000e+002	      0.08216184
5.2187500000000e+002	       0.0265587
5.2343750000000e+002	      0.04827956
5.2500000000000e+002	      0.07713364
5.2656250000000e+002	      0.01993849
5.2812500000000e+002	      0.08006479
5.2968750000000e+002	      0.01016409
5.3125000000000e+002	      0.01272267
5.3281250000000e+002	      0.07935318
5.3437500000000e+002	      0.03794185
5.3593750000000e+002	      0.06668743
5.3750000000000e+002	      0.05063431
5.3906250000000e+002	     -0.01702557
5.4062500000000e+002	     0.001382505
5.4218750000000e+002	      0.02500591
5.4375000000000e+002	       0.0126054
5.4531250000000e+002	      0.02336784
5.4687500000000e+002	     -0.02763955
5.4843750000000e+002	      0.01378782
5.5000000000000e+002	      0.02090174
5.5156250000000e+002	     -0.01197193
5.5312500000000e+002	     -0.02080502
5.5468750000000e+002	      0.09720384
5.5625000000000e+002	      0.04978326
5.5781250000000e+002	      0.02784194
5.5937500000000e+002	     0.001295096
5.6093750000000e+002	      0.01214262
5.6250000000000e+002	     0.003672678
5.6406250000000e+002	     0.006499673
5.6562500000000e+002	      0.01511588
5.6718750000000e+002	      0.03350988
5.6875000000000e+002	      0.04957133
5.7031250000000e+002	      0.03667155
5.7187500000000e+002	       0.0451133
5.7343750000000e+002	    -0.009651747
5.7500000000000e+002	      0.01813804
5.7656250000000e+002	    -0.003531004
5.7812500000000e+002	      0.03468394
5.7968750000000e+002	      0.03254941
5.8125000000000e+002	      0.04911124
5.8281250000000e+002	     0.003356635
5.8437500000000e+002	   -0.0001202942
5.8593750000000e+002	      0.04292732
5.8750000000000e+002	       0.0320388
5.8906250000000e+002	      0.05616046
5.9062500000000e+002	      0.03272806
5.9218750000000e+002	      0.07534949
5.9375000000000e+002	      0.01391838
5.9531250000000e+002	     0.009538866
5.9687500000000e+002	      0.03922479
5.9843750000000e+002	      0.01830065
6.0000000000000e+002	      0.02685343
6.0156250000000e+002	    -0.002298058
6.0312500000000e+002	      0.06504766
6.0468750000000e+002	      0.05058442
6.0625000000000e+002	      0.05943859
6.0781250000000e+002	   -0.0008289847
6.0937500000000e+002	    -0.009079906
6.1093750000000e+002	      0.00212118
6.1250000000000e+002	      0.07010286
6.1406250000000e+002	      0.04817273
6.1562500000000e+002	      0.06979221
6.1718750000000e+002	       0.0988875
6.1875000000000e+002	     -0.03442585
6.2031250000000e+002	     0.009570161
6.2187500000000e+002	      0.02192394
6.2343750000000e+002	      0.03778214
6.2500000000000e+002	      0.03515815
6.2656250000000e+002	     0.009761161
6.2812500000000e+002	      0.06798015
6.2968750000000e+002	       0.0221396
6.3125000000000e+002	      0.06443651
6.3281250000000e+002	      0.04898199
6.3437500000000e+002	      0.00782094
6.3593750000000e+002	      0.02136551
6.3750000000000e+002	      0.05484937
6.3906250000000e+002	      0.06531508
6.4062500000000e+002	      0.01430052
6.4218750000000e+002	      0.06589622
6.4375000000000e+002	      0.06365927
6.4531250000000e+002	       0.0375141
6.4687500000000e+002	     0.006677935
6.4843750000000e+002	      0.03919589
6.5000000000000e+002	      0.02806266
6.5156250000000e+002	      0.06372238
6.5312500000000e+002	      0.04026293
6.5468750000000e+002	      0.03474135
6.5625000000000e+002	      0.02888321
6.5781250000000e+002	     0.005501739
6.5937500000000e+002	     0.008488731
6.6093750000000e+002	      0.01162931
6.6250000000000e+002	      0.09203203
6.6406250000000e+002	      0.02573815
6.6562500000000e+002	      0.06620251
6.6718750000000e+002	    -0.005949469
6.6875000000000e+002	     0.003752303
6.7031250000000e+002	      0.01459084
6.7187500000000e+002	    -0.001704986
6.7343750000000e+002	      0.08656673
6.7500000000000e+002	    -0.009863873
6.7656250000000e+002	      0.07681226
6.7812500000000e+002	     -0.06594328
6.7968750000000e+002	    0.0009373292
6.8125000000000e+002	      0.05253395
6.8281250000000e+002	      0.04828571
6.8437500000000e+002	      0.06334159
6.8593750000000e+002	      0.01176859
6.8750000000000e+002	      0.05235817
6.8906250000000e+002	      0.01412995
6.9062500000000e+002	      0.08282259
6.9218750000000e+002	      0.00648214
6.9375000000000e+002	      0.04126206
6.9531250000000e+002	      0.06138689
6.9687500000000e+002	     0.008345296
6.9843750000000e+002	      0.02902645
7.0000000000000e+002	     -0.01357457
7.0156250000000e+002	      -0.0143411
7.0312500000000e+002	      0.02901998
7.0468750000000e+002	      0.03590096
7.0625000000000e+002	      0.05015547
7.0781250000000e+002	      0.03688591
7.0937500000000e+002	       0.0182857
7.1093750000000e+002	      0.00818918
7.1250000000000e+002	     -0.01765367
7.1406250000000e+002	      0.04508445
7.1562500000000e+002	      0.01509757
7.1718750000000e+002	      0.08935841
7.1875000000000e+002	      0.03986117
7.2031250000000e+002	   -0.0001519562
7.2187500000000e+002	     -0.03393779
7.2343750000000e+002	     -0.02339722
7.2500000000000e+002	     -0.01814628
7.2656250000000e+002	    -0.002659185
7.2812500000000e+002	      0.02534552
7.2968750000000e+002	    -0.001028791
7.3125000000000e+002	     0.008482245
7.3281250000000e+002	       0.0467272
7.3437500000000e+002	     -0.02369879
7.3593750000000e+002	      0.01791519
7.3750000000000e+002	      0.01432743
7.3906250000000e+002	     0.003049926
7.4062500000000e+002	      0.05059056
7.4218750000000e+002	      0.01482593
7.4375000000000e+002	     -0.02737009
7.4531250000000e+002	     -0.01472742
7.4687500000000e+002	      0.09671329
7.4843750000000e+002	      0.01579326
7.5000000000000e+002	      0.02985012
7.5156250000000e+002	      0.03248426
7.5312500000000e+002	      0.03658519
7.5468750000000e+002	      0.01828009
7.5625000000000e+002	     0.003148604
7.5781250000000e+002	      0.02741694
7.5937500000000e+002	      0.09744127
7.6093750000000e+002	    -0.007050075
7.6250000000000e+002	      0.03445577
7.6406250000000e+002	      0.07074519
7.6562500000000e+002	      0.03996263
7.6718750000000e+002	      0.04417158
7.6875000000000e+002	      0.04418101
7.7031250000000e+002	      0.02250089
7.7187500000000e+002	      0.04595359
7.7343750000000e+002	       0.0638205
7.7500000000000e+002	      0.04608674
7.7656250000000e+002	    -0.003657926
7.7812500000000e+002	       0.0859589
7.7968750000000e+002	      0.04437506
7.8125000000000e+002	      0.04059639
7.8281250000000e+002	      0.01628124
7.8437500000000e+002	     0.008949164
7.8593750000000e+002	     0.007316253
7.8750000000000e+002	       0.0347708
7.8906250000000e+002	      0.02765492
7.9062500000000e+002	      0.05739001
7.9218750000000e+002	      0.04064001
7.9375000000000e+002	     -0.01022774
7.9531250000000e+002	      0.05400517
7.9687500000000e+002	      0.03884701
7.9843750000000e+002	      0.02369875
