Units: EU
Ref Chan:Resp Chan	0-Z:0-Z
Channel Name	I1
Channel Comment	

Time	 Real

Units:
sec	g
0.0000000000000e+000	        48.97707
7.8125000000000e-005	        11.44365
1.5625000000000e-004	         17.2908
2.3437500000000e-004	        53.06464
3.1250000000000e-004	     -0.06506338
3.9062500000000e-004	        33.76895
4.6875000000000e-004	        37.45962
5.4687500000000e-004	       -19.07288
6.2500000000000e-004	         39.8787
7.0312500000000e-004	        23.15243
7.8125000000000e-004	        23.15243
8.5937500000000e-004	        -1.46401
9.3750000000000e-004	        53.22199
1.0156250000000e-003	        6.947267
1.0937500000000e-003	    -0.006857236
1.1718750000000e-003	         -12.214
1.2500000000000e-003	        8.704945
1.3281250000000e-003	        42.48176
1.4062500000000e-003	        -18.2445
1.4843750000000e-003	        21.45846
1.5625000000000e-003	        35.18139
1.6406250000000e-003	      -0.6099484
1.7187500000000e-003	        50.50987
1.7968750000000e-003	        21.87611
1.8750000000000e-003	       -4.471917
1.9531250000000e-003	         45.4618
2.0312500000000e-003	       0.4182253
2.1093750000000e-003	        9.656498
2.1875000000000e-003	        55.00781
2.2656250000000e-003	        11.94345
2.3437500000000e-003	        27.55052
2.4218750000000e-003	        56.30201
2.5000000000000e-003	       -8.685817
2.5781250000000e-003	        31.81826
2.6562500000000e-003	        36.05895
2.7343750000000e-003	        9.298057
2.8125000000000e-003	        52.11932
2.8906250000000e-003	        36.40024
2.9687500000000e-003	        11.46344
3.0468750000000e-003	        53.55834
3.1250000000000e-003	        10.13262
3.2031250000000e-003	        11.97573
3.2812500000000e-003	        55.83629
3.3593750000000e-003	       -2.813004
3.4375000000000e-003	        28.19653
3.5156250000000e-003	        33.74417
3.5937500000000e-003	       -4.922688
3.6718750000000e-003	        44.12447
3.7500000000000e-003	        30.06843
3.8281250000000e-003	       -9.374534
3.9062500000000e-003	        45.07533
3.9843750000000e-003	        19.69667
4.0625000000000e-003	      -0.6164102
4.1406250000000e-003	        51.54897
4.2187500000000e-003	        19.53643
4.2968750000000e-003	        18.66993
4.3750000000000e-003	        53.18499
4.4531250000000e-003	        4.347433
4.5312500000000e-003	        26.19473
4.6093750000000e-003	        44.83913
4.6875000000000e-003	       -11.80548
4.7656250000000e-003	         38.1899
4.8437500000000e-003	        27.29186
4.9218750000000e-003	       -11.62223
5.0000000000000e-003	        47.26399
5.0781250000000e-003	        19.12505
