Units: EU
Ref Chan:Resp Chan	0-Z:0-Z
Channel Name	I2
Channel Comment	

Time	 Real

Units:
sec	g
0.0000000000000e+000	        47.25745
7.8125000000000e-005	       -19.79749
1.5625000000000e-004	       -24.46277
2.3437500000000e-004	        84.92723
3.1250000000000e-004	       -47.64756
3.9062500000000e-004	        24.10757
4.6875000000000e-004	        53.00039
5.4687500000000e-004	       -54.82642
6.2500000000000e-004	         27.0613
7.0312500000000e-004	         14.2743
7.8125000000000e-004	         14.2743
8.5937500000000e-004	       -56.37845
9.3750000000000e-004	        62.59999
1.0156250000000e-003	        6.957641
1.0937500000000e-003	       -30.43923
1.1718750000000e-003	       -36.73845
1.2500000000000e-003	       -5.641655
1.3281250000000e-003	        52.07789
1.4062500000000e-003	       -57.27929
1.4843750000000e-003	        14.97542
1.5625000000000e-003	        51.66817
1.6406250000000e-003	       -74.34827
1.7187500000000e-003	        85.24499
1.7968750000000e-003	        3.818368
1.8750000000000e-003	        -38.6924
1.9531250000000e-003	        41.50163
2.0312500000000e-003	       -2.213606
2.1093750000000e-003	       -40.82056
2.1875000000000e-003	        81.76132
2.2656250000000e-003	       -38.71092
2.3437500000000e-003	        5.333256
2.4218750000000e-003	        59.57488
2.5000000000000e-003	       -47.71418
2.5781250000000e-003	        13.19892
2.6562500000000e-003	        29.39231
2.7343750000000e-003	       -44.67878
2.8125000000000e-003	        40.12081
2.8906250000000e-003	        35.78758
2.9687500000000e-003	       -54.13065
3.0468750000000e-003	        62.90246
3.1250000000000e-003	       -12.35605
3.2031250000000e-003	       -17.94473
3.2812500000000e-003	        65.62335
3.3593750000000e-003	        -48.0824
3.4375000000000e-003	        1.189649
3.5156250000000e-003	        41.37233
3.5937500000000e-003	       -41.54893
3.6718750000000e-003	        22.07744
3.7500000000000e-003	        55.40829
3.8281250000000e-003	       -57.59949
3.9062500000000e-003	        57.05167
3.9843750000000e-003	        7.717856
4.0625000000000e-003	       -40.85498
4.1406250000000e-003	        42.62318
4.2187500000000e-003	       -1.375218
4.2968750000000e-003	        -42.4554
4.3750000000000e-003	        79.61946
4.4531250000000e-003	       -36.19993
4.5312500000000e-003	        5.739265
4.6093750000000e-003	         54.8501
4.6875000000000e-003	       -42.08687
4.7656250000000e-003	        21.05943
4.8437500000000e-003	        39.94245
4.9218750000000e-003	       -69.91681
5.0000000000000e-003	        62.78241
5.0781250000000e-003	       -6.854847
5.1562500000000e-003	       -39.21549
5.2343750000000e-003	        68.76401
5.3125000000000e-003	       -12.22753
5.3906250000000e-003	       -25.35621
5.4687500000000e-003	        69.91723
5.5468750000000e-003	       -38.87109
5.6250000000000e-003	        1.078007
5.7031250000000e-003	        61.31078
5.7812500000000e-003	       -65.75693
5.8593750000000e-003	          46.173
5.9375000000000e-003	        20.49631
6.0156250000000e-003	       -51.08945
6.0937500000000e-003	        36.15629
6.1718750000000e-003	        17.07222
6.2500000000000e-003	       -35.63303
6.3281250000000e-003	        78.23304
6.4062500000000e-003	       -21.93722
6.4843750000000e-003	       -21.77114
6.5625000000000e-003	        47.48934
6.6406250000000e-003	       -33.53668
6.7187500000000e-003	       -1.827792
6.7968750000000e-003	        61.96206
6.8750000000000e-003	       -55.42912
6.9531250000000e-003	         41.4703
7.0312500000000e-003	        28.97929
7.1093750000000e-003	       -50.47483
7.1875000000000e-003	        49.70196
7.2656250000000e-003	       -4.209295
7.3437500000000e-003	        -27.2712
7.4218750000000e-003	        63.52014
7.5000000000000e-003	        -34.1019
7.5781250000000e-003	       -2.216737
7.6562500000000e-003	        43.86804
7.7343750000000e-003	       -31.80518
7.8125000000000e-003	      -0.7526413
7.8906250000000e-003	        60.47219
7.9687500000000e-003	       -57.05223
8.0468750000000e-003	        48.41611
8.1250000000000e-003	        24.66926
8.2031250000000e-003	       -40.57029
8.2812500000000e-003	        50.37577
8.3593750000000e-003	       -16.88369
8.4375000000000e-003	       -38.34934
8.5156250000000e-003	        61.39158
8.5937500000000e-003	       -29.64219
8.6718750000000e-003	      -0.8061704
8.7500000000000e-003	        74.77274
8.8281250000000e-003	       -54.21773
8.9062500000000e-003	        24.79576
8.9843750000000e-003	         34.2058
9.0625000000000e-003	        -49.9616
9.1406250000000e-003	        26.00961
9.2187500000000e-003	        30.33342
9.2968750000000e-003	       -61.38159
9.3750000000000e-003	        73.98136
9.4531250000000e-003	        -0.77595
9.5312500000000e-003	       -27.06063
9.6093750000000e-003	        76.05041
9.6875000000000e-003	       -51.93333
9.7656250000000e-003	          2.9043
9.8437500000000e-003	        33.84223
9.9218750000000e-003	       -50.85561
1.0000000000000e-002	        18.31577
1.0078125000000e-002	        58.12324
1.0156250000000e-002	       -58.17663
1.0234375000000e-002	        72.82119
1.0312500000000e-002	        8.619118
1.0390625000000e-002	        -40.9427
1.0468750000000e-002	        45.93032
1.0546875000000e-002	       -22.48456
1.0625000000000e-002	       -31.49509
1.0703125000000e-002	        72.52938
1.0781250000000e-002	       -43.87811
1.0859375000000e-002	        11.78256
1.0937500000000e-002	        55.06127
1.1015625000000e-002	       -42.87977
1.1093750000000e-002	        17.36711
1.1171875000000e-002	        43.90741
1.1250000000000e-002	       -61.55776
1.1328125000000e-002	        48.30156
1.1406250000000e-002	        13.62546
1.1484375000000e-002	       -45.36222
1.1562500000000e-002	        74.60791
1.1640625000000e-002	        -27.0695
1.1718750000000e-002	       -16.31083
1.1796875000000e-002	        48.17849
1.1875000000000e-002	       -33.72988
1.1953125000000e-002	       -5.303963
1.2031250000000e-002	        71.82646
1.2109375000000e-002	       -58.30412
1.2187500000000e-002	        35.34208
1.2265625000000e-002	         32.9953
