,Unnamed: 0,t,y,fft,fftfreq,fft_plot,fftfreq_plot
0,0,12.50009375,0.0088799001996288,(-1.7818995007755123-2.8613277482985113j),-2499.975000278028,(137.3740919496355+0j),0.0
1,1,12.50019375,0.0080151995481657,(0.46461045584128674-2.656321871209217j),-2499.875001278017,(-0.13277791565965819-0.21300805033696066j),0.4000000000009322
2,2,12.50029375,0.0088925233706581,(0.130346126067183-3.272295054133306j),-2499.775002278006,(0.03706752464401473-0.04684864068451544j),0.8000000000018644
3,3,12.50039375,0.0095586910221574,(0.01061373554142142-2.9741916043839907j),-2499.6750032779946,(-0.030504878901266734-0.08491511026623651j),1.2000000000027966
4,4,12.50049375,0.0074517774857173,(1.6772447994325506-1.2544377440902563j),-2499.575004277984,(-0.02774692825963415-0.01707649935420432j),1.6000000000037289
5,5,12.50059375,0.009831135667314,(2.3171688445165395+0.40045706014789945j),-2499.4750052779723,(-0.046079462130075105-0.062384630656756396j),2.000000000004661
6,6,12.50069375,0.008406505611786,(4.5181375935382+0.39241557013616546j),-2499.3750062779613,(-0.03309309452398951-0.021479288563508545j),2.400000000005593
7,7,12.50079375,0.006631202695812,(3.4787027722290453+2.376370994609088j),-2499.2750072779504,(0.006222798466008483-0.03288047639849373j),2.8000000000065257
8,8,12.50089375,0.0069454608298226,(2.1105205143380608+1.029523538731242j),-2499.175008277939,(-0.01719016322124073+0.01061470663469493j),3.2000000000074578
9,9,12.50099375,0.0067145216557509,(1.1725114413285744+0.24569546743410386j),-2499.075009277928,(-0.012571140291221444-0.02507545683388493j),3.60000000000839
10,10,12.50109375,0.0071400188615244,(2.0790517951502836+0.08310505652079864j),-2498.9750102779167,(-0.04091674962585315+0.027914455546944453j),4.000000000009322
11,11,12.50119375,0.0053071359108026,(-1.1849818497470992-0.4980091455730111j),-2498.8750112779057,(-0.044495096575332724-0.016707210752628376j),4.400000000010254
12,12,12.50129375,0.0053414460373583,(0.3995873913284867+1.3567723473736484j),-2498.775012277895,(-0.021305953806705184-0.02525964193351539j),4.800000000011186
13,13,12.50139375,0.0071731359391316,(0.05478154152666089-0.3671097472138444j),-2498.6750132778834,(-0.0556330008086746-0.03605388632673616j),5.2000000000121185
14,14,12.50149375,0.0064179232453254,(3.0210366219080704-0.5226532948514776j),-2498.5750142778725,(-0.022943910510934362+0.006538892511276789j),5.600000000013051
15,15,12.50159375,0.0049668034523441,(-3.0636500548853967+2.802502365098105j),-2498.475015277861,(-0.04704725966848907-0.003909366784555918j),6.0000000000139835
16,16,12.50169375,0.0042405003101378,(1.59849018157957+0.5244134141994643j),-2498.37501627785,(-0.02869056102328759-0.027571009294064766j),6.4000000000149155
17,17,12.50179375,0.0056868686238084,(0.600194278021688-0.5723684694101043j),-2498.275017277839,(-0.008119498025806915+0.014160166226973591j),6.800000000015848
18,18,12.50189375,0.0042492992749768,(-0.19183218028057886+0.15488812703313212j),-2498.175018277828,(-0.02986250592685613+0.004331879935922406j),7.20000000001678
19,19,12.50199375,0.0034600420254638,(4.825912687651853+2.508607294448189j),-2498.075019277817,(-0.030552310489753043+0.009479632306009386j),7.600000000017713
20,20,12.50209375,0.0036717821083009,(-0.915226867591924+1.265329468824759j),-2497.975020277805,(-0.04277698321743109-0.020630426100703897j),8.000000000018645
21,21,12.50219375,0.0017692361752705,(-0.6858554415552547+2.3897192394895295j),-2497.8750212777945,(-0.045200779056264045+0.0015056255338696672j),8.400000000019576
22,22,12.50229375,0.0055977570832,(-0.11746885213883661+0.32804541969790046j),-2497.775022277784,(-0.03619580526456666-0.005837033516809968j),8.800000000020509
23,23,12.50239375,0.0040400536703151,(-1.2614035262957373+1.380300217233627j),-2497.675023277772,(-0.010934144207782825-0.022073689319414218j),9.200000000021442
24,24,12.50249375,0.003533653158045,(-1.551564297679509-0.19037471426387936j),-2497.5750242777613,(-0.04160287976649506-0.001348079096332569j),9.600000000022373
25,25,12.50259375,0.0018767729290835,(-0.35584396056598333+0.2972310868642214j),-2497.47502527775,(-0.05051297074916554+0.00424063830282953j),10.000000000023306
26,26,12.50269375,0.0030606881081046,(0.9582067899029305+0.7082650523016195j),-2497.375026277739,(-0.012657763919100437-0.0039042717786929027j),10.400000000024237
27,27,12.50279375,0.0047860037543554,(-0.4187253194674318+0.9878060768280545j),-2497.275027277728,(-0.01950487452395007+0.005649451223928986j),10.80000000002517
28,28,12.50289375,0.0019996713723841,(-1.8423494920355576+0.6952945813312914j),-2497.1750282777166,(-0.01601411221645925+0.020858446773410116j),11.200000000026103
29,29,12.50299375,0.0022754808983111,(-1.5358646206151696+0.12925241181933617j),-2497.0750292777057,(-0.049238395273969116-0.006098319025233771j),11.600000000027034
30,30,12.50309375,0.003619770647494,(-0.565095954346314-1.4366665604675426j),-2496.9750302776943,(-0.02516538134493989-0.020112870795518434j),12.000000000027967
31,31,12.50319375,0.0045602951052377,(0.41641568360382386-0.9437649437011334j),-2496.875031277684,(-0.0028670471284859833-4.499879308302035e-05j),12.400000000028898
32,32,12.50329375,0.0020116783705408,(-1.0897011114513817-1.7320507361210364j),-2496.7750322776724,(-0.043710305299313655-0.02443965659120146j),12.800000000029831
33,33,12.50339375,0.002058937060552,(1.278725833008719+0.2511654265996848j),-2496.675033277661,(-0.021057222674488313-0.010156402079747134j),13.200000000030764
34,34,12.50349375,0.0022349871347047,(0.7332128102521813-1.6303626957841741j),-2496.57503427765,(-0.025195087436783233+0.0337315402071524j),13.600000000031695
35,35,12.50359375,0.0032425151384419,(0.6582013465972356+0.1498594646542059j),-2496.4750352776387,(-0.04752291832888991-0.022420974331991653j),14.000000000032628
36,36,12.50369375,0.0015703191106985,(1.5817828642261647+1.2844515264135752j),-2496.375036277628,(-0.06919547796235029+0.024983054348116554j),14.40000000003356
37,37,12.50379375,0.003463458655812,(0.0014668626868891699+0.6504334722470662j),-2496.275037277617,(-0.05131798408387889+0.007870389020587475j),14.800000000034492
38,38,12.50389375,0.002286910900269,(1.0902232759259187+0.6871790096349889j),-2496.1750382776054,(-0.04267882711029873-0.0036153549518793265j),15.200000000035425
39,39,12.50399375,0.0026378590282397,(-0.4697944472532954+1.2576754826994474j),-2496.0750392775944,(-0.05968179409725692-0.03614268214321531j),15.600000000036356
40,40,12.50409375,0.0030988487772832,(0.2956149733313149+1.502018794101451j),-2495.975040277583,(-0.019229238963853878-0.0006560583725653303j),16.00000000003729
41,41,12.50419375,0.0029201028820476,(0.27574477749943077+1.3541080931172622j),-2495.875041277572,(-0.0365204109978296-0.022804844468245405j),16.400000000038222
